id,path,transactional,path_length,diagram,useCase
1,Administrator->Partner Biling Status Page->display partner list->Partner List,CTRL,4,Delete Partner Account,Delete Partner Account
2,Administrator->Partner Biling Status Page->display partner list->Partner List,INT,4,Delete Partner Account,Delete Partner Account
3,Administrator->Partner Biling Status Page->Display delete confirmation page->Delete confirmation page,CTRL,4,Delete Partner Account,Delete Partner Account
4,Administrator->Partner Biling Status Page->Display delete confirmation page->Delete confirmation page,INT,4,Delete Partner Account,Delete Partner Account
5,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Partner,CTRL,5,Delete Partner Account,Delete Partner Account
6,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Partner,EXTIVK,5,Delete Partner Account,Delete Partner Account
7,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Error message popup,CTRL,5,Delete Partner Account,Delete Partner Account
8,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Error message popup,INT,5,Delete Partner Account,Delete Partner Account
9,Administrator->Partner Biling Status Page->Display partner biling status page->Partner Info,CTRL,4,Delete Partner Account,Delete Partner Account
10,Administrator->Partner Biling Status Page->Display partner biling status page->Partner Info,DM,4,Delete Partner Account,Delete Partner Account
11,Administrator->Partner Biling Status Page->Display partner biling status page->Partner Info,EI,4,Delete Partner Account,Delete Partner Account
12,Administrator->Partner Biling Status Page->Display partner biling status page->Delete confirmation page,CTRL,4,Delete Partner Account,Delete Partner Account
13,Administrator->Partner Biling Status Page->Display partner biling status page->Delete confirmation page,INT,4,Delete Partner Account,Delete Partner Account
14,Suspend Account->Partner Biling Status Page->display partner list->Partner List,TRAN_NA,4,Delete Partner Account,Delete Partner Account
15,Suspend Account->Partner Biling Status Page->Display delete confirmation page->Delete confirmation page,TRAN_NA,4,Delete Partner Account,Delete Partner Account
16,Suspend Account->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Partner,TRAN_NA,5,Delete Partner Account,Delete Partner Account
17,Suspend Account->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Error message popup,TRAN_NA,5,Delete Partner Account,Delete Partner Account
18,Suspend Account->Partner Biling Status Page->Display partner biling status page->Partner Info,TRAN_NA,4,Delete Partner Account,Delete Partner Account
19,Suspend Account->Partner Biling Status Page->Display partner biling status page->Delete confirmation page,TRAN_NA,4,Delete Partner Account,Delete Partner Account
