id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Administrator->Create meeting screen->Verifies attendee list->user already exists toasts,EQ,CTRL|INT,4,undefined,1,0,1,Create meeting,Create meeting
2,Administrator->Create meeting screen->Verifies attendee list->create a meeting->meeting,EI,CTRL|DM|EI,5,undefined,2,1,1,Create meeting,Create meeting
3,Administrator->create meeting option->display the create meeting screen->Attendee Info,EI,CTRL|DM|EI,4,undefined,1,1,1,Create meeting,Create meeting
4,Administrator->create meeting option->display the create meeting screen->Tasks,EI,CTRL|DM|EI,4,undefined,1,1,1,Create meeting,Create meeting
5,Administrator->create meeting option->display the create meeting screen->Create meeting screen,EQ,CTRL|INT,4,undefined,1,0,1,Create meeting,Create meeting
