id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->report confirm dialog->store report information->report information,EI,CTRL|DM|EI,4,undefined,1,1,1,Report Picture - Submit,Report Picture - Submit
2,User->Report icon on the picture->prompot confirm->report confirm dialog,EQ,CTRL|INT,4,undefined,1,0,1,Report Picture - Submit,Report Picture - Submit
