id,element,useCase,type,component
1,User:Homepage,Logout,boundary,Homepage
2,User:Logout page,Logout,boundary,Homepage
3,Display logged out:Homepage,Logout,boundary,Homepage
4,Validate username and password:Display logged out,Logout,control,Displayconfirmation
5,Log out and end the session:Validate username and password,Logout,control,Database
6,Logout page:Log out and end the session,Logout,control,Courses
7,stl#User:Homepage,Logout,Stimulus,undefined
8,stl#User:Logout page,Logout,Stimulus,undefined
