id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Taker->list of stops->retrieve tour->empty map view,EQ,CTRL|INT,4,undefined,1,0,1,View a particular stop,View a particular stop
2,Taker->list of stops->retrieve tour->stop info,EQ,CTRL|INT,4,undefined,1,0,1,View a particular stop,View a particular stop
3,Taker->list of stops->retrieve tour->check internet connection->empty map view,EQ,CTRL|INT,5,undefined,2,0,1,View a particular stop,View a particular stop
4,Taker->list of stops->retrieve tour->check internet connection->tour info,EI,CTRL|DM|EI,5,undefined,2,1,1,View a particular stop,View a particular stop
