id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Vendor:invalid information error->Vendor:invalid information error,Create product,2,1,0,0,0
2,stl#Vendor:change unsaved dialog->Vendor:change unsaved dialog,Create product,2,1,0,0,0
3,stl#Vendor:display "create success" dialog->Vendor:display "create success" dialog,Create product,2,1,0,0,0
4,stl#Vendor:Create product button->Vendor:Create product button->Create product button:redirect vendor->redirect vendor:product create page->product create page:update product->update product:change unsaved dialog,Create product,6,4,1,0,0
5,stl#Vendor:Create product button->Vendor:Create product button->Create product button:redirect vendor->redirect vendor:product create page->product create page:update product->update product:display "create success" dialog,Create product,6,4,1,0,0
6,stl#Vendor:Create product button->Vendor:Create product button->Create product button:redirect vendor->redirect vendor:product create page->product create page:update product->update product:invalid information error,Create product,6,4,1,0,0
7,stl#Vendor:Create product button->Vendor:Create product button->Create product button:redirect vendor->redirect vendor:product create page->product create page:update product->update product:product,Create product,6,4,1,0,0
8,stl#Vendor:Create product button->Vendor:Create product button->Create product button:redirect vendor->redirect vendor:product create page->product create page:update product->update product:send "create success" dialog,Create product,6,4,1,0,0
9,stl#Vendor:product create page->Vendor:product create page->product create page:update product->update product:change unsaved dialog,Create product,4,3,0,0,0
10,stl#Vendor:product create page->Vendor:product create page->product create page:update product->update product:display "create success" dialog,Create product,4,3,0,0,0
11,stl#Vendor:product create page->Vendor:product create page->product create page:update product->update product:invalid information error,Create product,4,3,0,0,0
12,stl#Vendor:product create page->Vendor:product create page->product create page:update product->update product:product,Create product,4,3,0,0,0
13,stl#Vendor:product create page->Vendor:product create page->product create page:update product->update product:send "create success" dialog,Create product,4,3,0,0,0
