id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Session,entity,0,2,Logout,Logout,
2,clear session,control,4,1,Logout,Logout,
3,logout button,boundary,1,1,Logout,Logout,
4,User,actor,3,0,Logout,Logout,
