id,element,useCase,type,component
135,save edited profile:profile is updated feedback,Update his/her profile,boundary,profileisupdatedfeedback
136,stl#User:profile edit page,Update his/her profile,Stimulus,undefined
137,stl#User:error when saving profile,Update his/her profile,Stimulus,undefined
138,stl#User:view profile button,Update his/her profile,Stimulus,undefined
139,stl#User:profile is updated feedback,Update his/her profile,Stimulus,undefined
140,stl#User:profile detail page,Update his/her profile,Stimulus,undefined
141,User:Threads ,View the forum,entity,Thread
142,User:No threads available,View the forum,entity,Thread
143,User:List of threads,View the forum,entity,Thread
144,User:forum page,View the forum,control,Forumpage
145,List of threads:validate search input,View the forum,control,SearchUtil
146,sort by likes:List of threads,View the forum,entity,Thread
147,load threads from db:No threads available,View the forum,entity,Thread
148,validate search input:Threads ,View the forum,entity,Thread
149,forum page:load threads from db,View the forum,entity,Thread
150,sort by likes:like,View the forum,control,like
151,load threads from db:thread,View the forum,entity,Thread
152,load threads from db:sort by likes,View the forum,control,like
153,validate search input:sort by likes,View the forum,control,like
154,stl#User:Threads ,View the forum,Stimulus,undefined
155,stl#User:No threads available,View the forum,Stimulus,undefined
156,stl#User:List of threads,View the forum,Stimulus,undefined
157,stl#User:forum page,View the forum,Stimulus,undefined
158,User:url of leaderboard,View the leaderboard,boundary,SearchController
159,User:No leaders error message,View the leaderboard,boundary,ThreadController
160,User:Participant ranking and points page,View the leaderboard,control,Participantrankingandpointspage
161,User:loading participants error,View the leaderboard,control,Participantrankingandpointspage
162,check if the user has enough points:No leaders error message,View the leaderboard,boundary,ThreadController
163,load participants:No leaders error message,View the leaderboard,boundary,ThreadController
164,Participant ranking and points page:check if the user has enough points,View the leaderboard,entity,User
165,load participants:Participant ranking and points page,View the leaderboard,control,Participantrankingandpointspage
166,check if the user has enough points:decrease the points,View the leaderboard,entity,Thread
167,check if the user has enough points:user,View the leaderboard,entity,User
168,decrease the itme num in store:partiticipants,View the leaderboard,control,Participantrankingandpointspage
169,decrease the itme num in store:loading participants error,View the leaderboard,control,Participantrankingandpointspage
170,decrease the points:decrease the itme num in store,View the leaderboard,control,StoreController
171,decrease the points:user,View the leaderboard,entity,User
172,load participants:partiticipants,View the leaderboard,control,Participantrankingandpointspage
173,load participants:loading participants error,View the leaderboard,control,Participantrankingandpointspage
174,redirect to the home page:load participants,View the leaderboard,control,Participantrankingandpointspage
175,url of leaderboard:redirect to the home page,View the leaderboard,control,Forumpage
176,stl#User:url of leaderboard,View the leaderboard,Stimulus,undefined
177,stl#User:No leaders error message,View the leaderboard,Stimulus,undefined
178,stl#User:Participant ranking and points page,View the leaderboard,Stimulus,undefined
179,stl#User:loading participants error,View the leaderboard,Stimulus,undefined
180,User:start a thread button,start a thread,entity,Thread
181,User:Invalid input thread information,start a thread,control,ThreadCategory
182,User:thread information input page,start a thread,control,ThreadCategory
183,User:Thread is posted successfully,start a thread,entity,Thread
184,User:Potential security error,start a thread,boundary,ItemController
185,Check SQL injections:save thread,start a thread,entity,Thread
186,Check SQL injections:Potential security error,start a thread,boundary,ItemController
187,Check the input thread information:Check SQL injections,start a thread,control,Redemption
188,Check the input thread information:Invalid input thread information,start a thread,control,ThreadCategory
189,thread information input page:Check the input thread information,start a thread,control,ThreadCategory
190,save thread:Thread is posted successfully,start a thread,entity,Thread
191,load thread information input page:thread information input page,start a thread,control,ThreadCategory
192,start a thread button:load thread information input page,start a thread,control,ThreadCategory
193,save thread:thread,start a thread,entity,Thread
194,stl#User:start a thread button,start a thread,Stimulus,undefined
195,stl#User:Invalid input thread information,start a thread,Stimulus,undefined
196,stl#User:thread information input page,start a thread,Stimulus,undefined
197,stl#User:Thread is posted successfully,start a thread,Stimulus,undefined
198,stl#User:Potential security error,start a thread,Stimulus,undefined
