id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:traverl tipping guides button-->User:traverl tipping guides button-->traverl tipping guides button:display Tipping Guide Page-->display Tipping Guide Page:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:Internet browser,Travel Tipping Guides,TRAN_NA,6,2,2.2,5,13.200000000000001
2,stl#User:traverl tipping guides button-->User:traverl tipping guides button-->traverl tipping guides button:display Tipping Guide Page-->display Tipping Guide Page:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:display added business page-->display added business page:pdf file,Travel Tipping Guides,TRAN_NA,7,3,3.6666666666666665,6,25.666666666666664
3,stl#User:traverl tipping guides button-->User:traverl tipping guides button-->traverl tipping guides button:display Tipping Guide Page-->display Tipping Guide Page:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:display added business page-->display added business page:business,Travel Tipping Guides,TRAN_NA,7,3,5.333333333333333,6,37.33333333333333
4,stl#User:traverl tipping guides button-->User:traverl tipping guides button-->traverl tipping guides button:display Tipping Guide Page-->display Tipping Guide Page:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:business,Travel Tipping Guides,TRAN_NA,6,1,4.2,5,25.200000000000003
5,stl#User:Tipping guide page-->User:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:Internet browser,Travel Tipping Guides,TRAN_NA,4,1,2.3333333333333335,3,9.333333333333334
6,stl#User:Tipping guide page-->User:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:display added business page-->display added business page:pdf file,Travel Tipping Guides,TRAN_NA,5,2,4.5,4,22.5
7,stl#User:Tipping guide page-->User:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:display added business page-->display added business page:business,Travel Tipping Guides,TRAN_NA,5,2,7,4,35
8,stl#User:Tipping guide page-->User:Tipping guide page-->Tipping guide page:search for relevant information online-->search for relevant information online:business,Travel Tipping Guides,TRAN_NA,4,0,5.666666666666667,3,22.666666666666668
9,stl#Admin:business info-->Admin:business info-->business info:save the approval status of the business-->save the approval status of the business:business,Travel Tipping Guides,CTRL,4,0,11,3,44
10,stl#Admin:business list-->Admin:business list-->business list:query information for a specific business-->query information for a specific business:business info-->business info:save the approval status of the business-->save the approval status of the business:business,Travel Tipping Guides,CTRL,6,0,11,5,66
11,stl#Admin:business list-->Admin:business list-->business list:query information for a specific business-->query information for a specific business:business,Travel Tipping Guides,CTRL,4,0,11,3,44
12,stl#Admin:added business button-->Admin:added business button,Travel Tipping Guides,CTRL,2,0,3,1,6
