id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,user profile and search page,boundary,0,2,Login,Login,
2,account,entity,0,2,Login,Login,
3,incorrect user information,boundary,0,3,Login,Login,
4,validate user information,control,4,1,Login,Login,
5,Login page,boundary,1,1,Login,Login,
6,User,actor,3,0,Login,Login,
