id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,5,0,4,0,0
2,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,6,0,5,0,0
3,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Neon CRM,Secure Document Management,5,0,3,0,1
4,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:document,Secure Document Management,4,0,3,0,0
5,stl#User:Invalid store error message-->User:Invalid store error message,Secure Document Management,2,0,1,0,0
6,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,7,0,6,0,0
7,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,8,0,7,0,0
8,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Neon CRM,Secure Document Management,7,0,5,0,1
9,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:document,Secure Document Management,6,0,5,0,0
10,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:login,Secure Document Management,4,0,2,1,0
