id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:login,Secure Document Management,CTRL;EXTCLL;DM;EI,4,2,4.666666666666667,3,18.666666666666668
2,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:document,Secure Document Management,CTRL,6,1,6.2,5,37.2
3,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Neon CRM,Secure Document Management,CTRL;EXTIVK,7,2,5.5,6,38.5
4,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,8,2,6.571428571428571,7,52.57142857142857
5,stl#User:document upload button-->User:document upload button-->document upload button:validate login information-->validate login information:document upload page-->document upload page:store the document-->store the document:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,7,2,6.5,6,45.5
6,stl#User:Invalid store error message-->User:Invalid store error message,Secure Document Management,CTRL,2,0,7,1,14
7,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:document,Secure Document Management,CTRL,4,0,6,3,24
8,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Neon CRM,Secure Document Management,CTRL;EXTIVK,5,1,5,4,25
9,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:Validate feedback data-->Validate feedback data:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,6,1,6.6,5,39.599999999999994
10,stl#User:document upload page-->User:document upload page-->document upload page:store the document-->store the document:Display an invalid store error message-->Display an invalid store error message:Invalid store error message,Secure Document Management,CTRL,5,1,6.5,4,32.5
