id,element,useCase,type,component
1,User:Picture Gallery,View Specific Picture,control,Picture
2,retrieve picture details:Picture,View Specific Picture,control,Picture
3,Picture Gallery:retrieve picture details,View Specific Picture,control,Picture
4,stl#User:Picture Gallery,View Specific Picture,Stimulus,undefined
