NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add New Provider,5,13,1,2,0,0,1,0,0,0,0,0,0,0,5,0,0,9.695652173913043,0,0,0,0,0,20,5,5,5,0,0,15.410000000000002,7.59,5.074,29.0725,15.1355
2,Edit Consumer Profile,3,8,0,2,1,1,0,0,0,1,0,1,0,1,2,1,11,3,8,2,33,0,5,8,3,2,3,2.66,1.34,0,0,3.0443999999999996,3.3236999999999997,3.5479000000000003
3,Follow/unfollow a provider,7,15,1,4,0,2,1,0,0,0,0,0,0,0,7,0,0,4.421052631578948,0,0,0,4,0,24,7,7,6,0,0,14.07,8.93,7.1036,26.4316,17.2466
4,Login,8,16,1,5,1,2,1,0,0,0,0,1,0,0,7,1,40,4.28125,32,8,171.25,12,0,20,8,8,5,1.32,4.68,3.35,6.65,8.1184,24.4579,15.659899999999999
5,Maintain the system,6,12,0,1,1,0,0,0,0,1,0,1,0,1,5,1,26,10,20,1,260,0,0,24,6,6,6,6.6000000000000005,13.4,0,0,6.0888,27.100800000000003,14.0768
6,Rate a provider,7,15,1,3,0,1,1,0,0,0,0,0,0,0,7,0,0,5.421052631578948,0,0,0,0,0,28,7,7,7,0,0,19.430000000000003,9.57,7.1036,39.1886,16.4961
7,Search Provider,7,14,0,4,2,2,0,0,0,1,0,1,0,1,6,1,32,3.84,25,5,122.88,0,10,19,7,5,7,8.290000000000001,8.71,0,0,7.1036,15.618499999999997,10.0486
8,Share Price through OCR capture,5,12,1,5,2,2,0,0,0,1,0,1,0,1,4,1,24,3.1052631578947367,19,4,74.52631578947368,0,0,20,5,5,5,3.63,7.370000000000001,1.34,0.66,5.074,10.385299999999999,6.8695
9,Share Prices,5,12,0,3,1,1,1,2,0,3,2,5,0,5,0,5,4.8,5.578947368421052,3.8,0.4,26.77894736842105,8,10,4,5,3,3,2.33,0.67,0,2,5.074,18.6819,12.4905
10,View Dashboard Page,5,16,1,5,2,2,0,0,0,0,0,0,0,0,5,0,0,6.368421052631579,0,0,0,0,0,20,5,5,5,4.95,10.05,0.67,0.33,5.074,19.6828,11.219
