id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User :Login page->User :Login page->Login page:Validate password and usename->Validate password and usename:Show confirmation->Show confirmation:Homepage,login,5,2,2,0,0
2,stl#User :Login page->User :Login page->Login page:Validate password and usename->Validate password and usename:Show confirmation->Show confirmation:Login page->Login page:Validate password and usename,login,6,2,3,0,0
3,stl#User :Homepage->User :Homepage,login,2,1,0,0,0
