id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,System Boundary,0,0,0,0,0,0
2,calculateresponsestatistics,0,0,0,0,0,0
3,Emptycompletemessage,0,0,0,0,0,0
4,userinterface,0,0,0,0,0,0
5,LogoutButton,0,0,0,0,0,0
6,frontpage,0,0,0,0,0,0
7,clearlocalcache,0,0,0,0,0,0
8,CookieExpirationError,0,0,0,0,0,0
