id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Administrator:user edit page->Administrator:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:display user information->display user information:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information,Activate user,undefined,5,3,0,0
2,stl#Administrator:user edit page->Administrator:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:User,Activate user,undefined,2,1,0,0
3,stl#Administrator:user edit page->Administrator:user edit page->user edit page:validate input user information->validate input user information:invalid input information error,Activate user,undefined,2,1,0,0
4,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user is already activated error,Activate user,undefined,2,1,0,0
5,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:display user information->display user information:user information page->user information page:display user edit page,Activate user,undefined,7,3,0,0
6,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:User,Activate user,undefined,5,2,0,0
7,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:invalid input information error,Activate user,undefined,5,2,0,0
8,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:activtate the user->activtate the user:activation success message,Activate user,undefined,2,2,0,0
9,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:activtate the user->activtate the user:User,Activate user,undefined,2,1,0,0
10,stl#Administrator:user information page->Administrator:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:display user information->display user information:user information page->user information page:display user edit page,Activate user,undefined,5,3,0,0
11,stl#Administrator:user information page->Administrator:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:User,Activate user,undefined,3,2,0,0
12,stl#Administrator:user information page->Administrator:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:invalid input information error,Activate user,undefined,3,2,0,0
13,stl#Administrator:unauthorized error message->Administrator:unauthorized error message,Activate user,undefined,0,0,0,0
14,stl#Administrator:user is already activated error->Administrator:user is already activated error,Activate user,undefined,0,1,0,0
15,stl#Administrator:invalid input information error->Administrator:invalid input information error,Activate user,undefined,1,0,0,0
16,stl#Administrator:activation success message->Administrator:activation success message,Activate user,undefined,0,1,0,0
17,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:user is already activated error,Activate user,undefined,3,2,0,0
18,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:display user information->display user information:user information page->user information page:display user edit page,Activate user,undefined,8,4,0,0
19,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:User,Activate user,undefined,6,3,0,0
