id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
13,stl#Admin:Attendance page->Admin:Attendance page->Attendance page:display type of attendance for export->display type of attendance for export:Types of attendance->Types of attendance:export data to csv file->export data to csv file:Select file location to save->Select file location to save:csv files,Export attendance,CTRL,7,0,9.5,66.5
14,stl#Admin:Attendance page->Admin:Attendance page->Attendance page:display type of attendance for export->display type of attendance for export:Types of attendance->Types of attendance:export data to csv file->export data to csv file:Select file location to save->Select file location to save:Data export success message,Export attendance,CTRL,7,0,11.5,80.5
15,stl#Admin:Types of attendance->Admin:Types of attendance->Types of attendance:export data to csv file->export data to csv file:Select file location to save->Select file location to save:csv files,Export attendance,CTRL,5,0,6.25,31.25
16,stl#Admin:Types of attendance->Admin:Types of attendance->Types of attendance:export data to csv file->export data to csv file:Select file location to save->Select file location to save:Data export success message,Export attendance,CTRL,5,0,9.25,46.25
1,stl#User:forget password button->User:forget password button->forget password button:display forgot password page->display forgot password page:forgot password page->forgot password page:send reset link by email,Forgets password,TRAN_NA,5,0,4.5,22.5
2,stl#User:forget password button->User:forget password button->forget password button:display forgot password page->display forgot password page:forgot password page->forgot password page:reset password->reset password:password reset success message,Forgets password,TRAN_NA,6,0,4.8,28.799999999999997
3,stl#User:forget password button->User:forget password button->forget password button:display forgot password page->display forgot password page:forgot password page->forgot password page:reset password->reset password:Login Info,Forgets password,TRAN_NA,6,0,4.2,25.200000000000003
4,stl#User:forgot password page->User:forgot password page->forgot password page:send reset link by email,Forgets password,TRAN_NA,3,0,5,15
5,stl#User:forgot password page->User:forgot password page->forgot password page:reset password->reset password:password reset success message,Forgets password,TRAN_NA,4,0,5.333333333333333,21.333333333333332
6,stl#User:forgot password page->User:forgot password page->forgot password page:reset password->reset password:Login Info,Forgets password,TRAN_NA,4,0,4.333333333333333,17.333333333333332
7,stl#User:Logout Button->User:Logout Button->Logout Button:Remove session->Remove session:session,Forgets password,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
8,stl#User:password reset success message->User:password reset success message,Forgets password,CTRL,2,0,6,12
1,stl#User:Data import page->User:Data import page->Data import page:Process data->Process data:Save girls data->Save girls data:User info,Import data from csv,TRAN_NA,5,0,2.5,12.5
2,stl#User:Data import page->User:Data import page->Data import page:Process data->Process data:Save girls data->Save girls data:Invalid input user information,Import data from csv,TRAN_NA,5,0,3.5,17.5
3,stl#User:Data import page->User:Data import page->Data import page:Process data->Process data:Save Volunteers data->Save Volunteers data:User info,Import data from csv,TRAN_NA,5,0,2.5,12.5
4,stl#User:Data import page->User:Data import page->Data import page:Process data->Process data:Save Volunteers data->Save Volunteers data:Invalid input user information,Import data from csv,TRAN_NA,5,0,3.5,17.5
5,stl#User:Data import page->User:Data import page->Data import page:Process data->Process data:Save teams data->Save teams data:User info,Import data from csv,TRAN_NA,5,0,4,20
6,stl#User:Data import page->User:Data import page->Data import page:Process data->Process data:Save teams data->Save teams data:Invalid input user information,Import data from csv,TRAN_NA,5,0,5,25
7,stl#User:Data import page->User:Data import page->Data import page:Process data->Process data:Data format error message,Import data from csv,TRAN_NA,4,0,4.333333333333333,17.333333333333332
8,stl#User:Invalid input user information->User:Invalid input user information,Import data from csv,CTRL,2,0,7,14
9,stl#User:Date import button->User:Date import button->Date import button:Display data import page->Display data import page:Data import page->Data import page:Process data->Process data:Save girls data->Save girls data:User info,Import data from csv,TRAN_NA,7,0,3,21
10,stl#User:Date import button->User:Date import button->Date import button:Display data import page->Display data import page:Data import page->Data import page:Process data->Process data:Save girls data->Save girls data:Invalid input user information,Import data from csv,TRAN_NA,7,0,3.6666666666666665,25.666666666666664
11,stl#User:Date import button->User:Date import button->Date import button:Display data import page->Display data import page:Data import page->Data import page:Process data->Process data:Save Volunteers data->Save Volunteers data:User info,Import data from csv,TRAN_NA,7,0,3,21
12,stl#User:Date import button->User:Date import button->Date import button:Display data import page->Display data import page:Data import page->Data import page:Process data->Process data:Save Volunteers data->Save Volunteers data:Invalid input user information,Import data from csv,TRAN_NA,7,0,3.6666666666666665,25.666666666666664
13,stl#User:Date import button->User:Date import button->Date import button:Display data import page->Display data import page:Data import page->Data import page:Process data->Process data:Save teams data->Save teams data:User info,Import data from csv,TRAN_NA,7,0,4,28
14,stl#User:Date import button->User:Date import button->Date import button:Display data import page->Display data import page:Data import page->Data import page:Process data->Process data:Save teams data->Save teams data:Invalid input user information,Import data from csv,TRAN_NA,7,0,4.666666666666667,32.66666666666667
15,stl#User:Date import button->User:Date import button->Date import button:Display data import page->Display data import page:Data import page->Data import page:Process data->Process data:Data format error message,Import data from csv,TRAN_NA,6,0,4.2,25.200000000000003
16,stl#User:Data format error message->User:Data format error message,Import data from csv,CTRL,2,0,7,14
1,stl#User:Login success message->User:Login success message,Login/Logout,CTRL,2,0,2,4
2,stl#User:Log failture message->User:Log failture message,Login/Logout,CTRL,2,0,2,4
3,stl#User:Logout Button->User:Logout Button->Logout Button:Remove session->Remove session:session,Login/Logout,TRAN_NA,4,0,3,12
4,stl#User:Login Page->User:Login Page->Login Page:check login information->check login information:Login success message,Login/Logout,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
5,stl#User:Login Page->User:Login Page->Login Page:check login information->check login information:Login Info,Login/Logout,TRAN_NA,4,0,3,12
6,stl#User:Login Page->User:Login Page->Login Page:check login information->check login information:Log failture message,Login/Logout,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
1,stl#User:Invalid modified information->User:Invalid modified information,Manage teams/volunteers/girls,CTRL,2,0,14,28
2,stl#User:Save modified information success message->User:Save modified information success message,Manage teams/volunteers/girls,CTRL,2,0,14,28
3,stl#User:Delete information successfully->User:Delete information successfully,Manage teams/volunteers/girls,CTRL,2,0,14,28
4,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Volunteers,Manage teams/volunteers/girls,TRAN_NA,6,0,6.6,39.599999999999994
5,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Volunteers,Manage teams/volunteers/girls,TRAN_NA,9,0,8,72
6,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Teams,Manage teams/volunteers/girls,TRAN_NA,9,0,9,81
7,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Save modified information success message,Manage teams/volunteers/girls,TRAN_NA,9,0,9,81
8,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Girl,Manage teams/volunteers/girls,TRAN_NA,9,0,7.75,69.75
9,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Required information missing error message,Manage teams/volunteers/girls,TRAN_NA,8,0,8.285714285714286,66.28571428571429
10,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Invalid modified information,Manage teams/volunteers/girls,TRAN_NA,8,0,8.285714285714286,66.28571428571429
11,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Delete information successfully,Manage teams/volunteers/girls,TRAN_NA,8,0,7.142857142857143,57.142857142857146
12,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Volunteers,Manage teams/volunteers/girls,TRAN_NA,8,0,6,48
13,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Girl,Manage teams/volunteers/girls,TRAN_NA,8,0,5.714285714285714,45.714285714285715
14,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:query volunteers info->query volunteers info:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Teams,Manage teams/volunteers/girls,TRAN_NA,8,0,7.142857142857143,57.142857142857146
15,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:query teams info->query teams info:Teams,Manage teams/volunteers/girls,TRAN_NA,5,0,8.75,43.75
16,stl#User:manage girls/teams/volunteers page->User:manage girls/teams/volunteers page->manage girls/teams/volunteers page:query girl info->query girl info:Girl,Manage teams/volunteers/girls,TRAN_NA,4,0,3.6666666666666665,14.666666666666666
17,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Volunteers,Manage teams/volunteers/girls,TRAN_NA,5,0,9.25,46.25
18,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Teams,Manage teams/volunteers/girls,TRAN_NA,5,0,11.25,56.25
19,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Save modified information success message,Manage teams/volunteers/girls,TRAN_NA,5,0,11.25,56.25
20,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Save modified information->Save modified information:Girl,Manage teams/volunteers/girls,TRAN_NA,5,0,8.75,43.75
21,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Required information missing error message,Manage teams/volunteers/girls,TRAN_NA,4,0,10.333333333333334,41.333333333333336
22,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers->process input information for girs/teams/volunteers:Invalid modified information,Manage teams/volunteers/girls,TRAN_NA,4,0,10.333333333333334,41.333333333333336
23,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Delete information successfully,Manage teams/volunteers/girls,TRAN_NA,4,0,7.666666666666667,30.666666666666668
24,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Volunteers,Manage teams/volunteers/girls,TRAN_NA,4,0,5,20
25,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Girl,Manage teams/volunteers/girls,TRAN_NA,4,0,4.333333333333333,17.333333333333332
26,stl#User:Girls/Teams/Volunteers manage page->User:Girls/Teams/Volunteers manage page->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams->Delete girls/volunteers/teams:Teams,Manage teams/volunteers/girls,TRAN_NA,4,0,7.666666666666667,30.666666666666668
1,stl#User:Save user info success message->User:Save user info success message,Modify user information,CTRL,2,0,8,16
2,stl#User:User info page->User:User info page->User info page:Save modified user info->Save modified user info:Save user info success message,Modify user information,TRAN_NA,4,0,6,24
3,stl#User:User info page->User:User info page->User info page:Save modified user info->Save modified user info:User info,Modify user information,TRAN_NA,4,0,6,24
4,stl#User:User info page->User:User info page->User info page:Save modified user info->Save modified user info:Invalid input user information,Modify user information,TRAN_NA,4,0,4,16
5,stl#User:Invalid input user information->User:Invalid input user information,Modify user information,CTRL,2,0,2,4
6,stl#User:Modify User Info->User:Modify User Info->Modify User Info:query user info->query user info:User info page->User info page:Save modified user info->Save modified user info:Save user info success message,Modify user information,TRAN_NA,6,0,6.8,40.8
7,stl#User:Modify User Info->User:Modify User Info->Modify User Info:query user info->query user info:User info page->User info page:Save modified user info->Save modified user info:User info,Modify user information,TRAN_NA,6,0,6.8,40.8
8,stl#User:Modify User Info->User:Modify User Info->Modify User Info:query user info->query user info:User info page->User info page:Save modified user info->Save modified user info:Invalid input user information,Modify user information,TRAN_NA,6,0,5.6,33.599999999999994
9,stl#User:Modify User Info->User:Modify User Info->Modify User Info:query user info->query user info:User info,Modify user information,CTRL,4,0,8,32
1,stl#User:Attendance detail information->User:Attendance detail information,Monitor attendance,CTRL,2,0,11,22
2,stl#User:Attendance information page->User:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Invalid input user information,Monitor attendance,CTRL,4,0,11,44
3,stl#User:Attendance information page->User:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance information,Monitor attendance,CTRL,4,0,11,44
4,stl#User:Attendance information page->User:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance detail information,Monitor attendance,CTRL,4,0,11,44
5,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Invalid input user information,Monitor attendance,TRAN_NA,6,0,9,54
6,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance information,Monitor attendance,TRAN_NA,6,0,9,54
7,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance detail information,Monitor attendance,TRAN_NA,6,0,9,54
8,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information,Monitor attendance,TRAN_NA,4,0,7.666666666666667,30.666666666666668
9,stl#User:Invalid input user information->User:Invalid input user information,Monitor attendance,CTRL,2,0,11,22
1,stl#Volunteer coach:Duplicate attendance information->Volunteer coach:Duplicate attendance information,Record attendance,CTRL,2,0,5,10
2,stl#Volunteer coach:Invalid input attendance information->Volunteer coach:Invalid input attendance information,Record attendance,CTRL,2,0,5,10
3,stl#Volunteer coach:Enter attendance detail page->Volunteer coach:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Duplicate attendance information,Record attendance,TRAN_NA,5,0,3.75,18.75
4,stl#Volunteer coach:Enter attendance detail page->Volunteer coach:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Attendance Detail,Record attendance,TRAN_NA,5,0,3.5,17.5
5,stl#Volunteer coach:Enter attendance detail page->Volunteer coach:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:Invalid input attendance information,Record attendance,TRAN_NA,4,0,3.6666666666666665,14.666666666666666
6,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Login,Record attendance,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
7,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Duplicate attendance information,Record attendance,TRAN_NA,7,0,3.5,24.5
8,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Attendance Detail,Record attendance,TRAN_NA,7,0,3.3333333333333335,23.333333333333336
9,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:Invalid input attendance information,Record attendance,TRAN_NA,6,0,3.4,20.4
