id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
1,stl#User:Add a business button->User:Add a business button->Add a business button:display add business page->display add business page:business input information->business input information:save business information for verification->save business information for verification:business,Add a new business,CTRL,6,0,8.6,51.599999999999994
2,stl#User:business input information->User:business input information->business input information:save business information for verification->save business information for verification:business,Add a new business,CTRL,4,0,8.333333333333334,33.333333333333336
3,stl#Admin:business info->Admin:business info->business info:save the approval status of the business->save the approval status of the business:business,Add a new business,CTRL,4,0,6.666666666666667,26.666666666666668
4,stl#Admin:added business button->Admin:added business button->added business button:redirect to search panel->redirect to search panel:business input information->business input information:save business information for verification->save business information for verification:business,Add a new business,TRAN_NA,6,0,7.2,43.2
5,stl#Admin:business list->Admin:business list->business list:query information for a specific business->query information for a specific business:business info->business info:save the approval status of the business->save the approval status of the business:business,Add a new business,CTRL,6,0,7.4,44.400000000000006
6,stl#Admin:business list->Admin:business list->business list:query information for a specific business->query information for a specific business:business,Add a new business,CTRL,4,0,8.666666666666666,34.666666666666664
1,stl#User:claim page->User:claim page->claim page:save claim information for verification->save claim information for verification:claim information,Business Claim,CTRL,4,0,10,40
2,stl#User:Claim button->User:Claim button->Claim button:display claim page->display claim page:claim page->claim page:save claim information for verification->save claim information for verification:claim information,Business Claim,CTRL,6,0,11.6,69.6
3,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:claim information,Business Claim,CTRL,6,0,12.8,76.80000000000001
4,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,CTRL,9,0,12.5,112.5
5,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,CTRL,8,0,13.142857142857142,105.14285714285714
6,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:claim information,Business Claim,CTRL,4,0,12,48
7,stl#Admin:Claim Detail->Admin:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,CTRL,5,0,11,55
8,stl#Admin:Claim Detail->Admin:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,CTRL,4,0,12,48
9,stl#Admin:list of claims->Admin:list of claims->list of claims:Query claim detail->Query claim detail:claim information,Business Claim,CTRL,4,0,12,48
