id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
14,stl#Visitor:400 or 500 error page->Visitor:400 or 500 error page,Add pictures to Gallery of art works,CTRL,2,0,8,16
15,stl#Visitor:400 or 500 error page->Visitor:400 or 500 error page,Add pictures to Gallery of art works,EXTCLL,2,0,8,16
16,stl#Visitor:400 or 500 error page->Visitor:400 or 500 error page,Add pictures to Gallery of art works,INT,2,0,8,16
1,stl#Visitor:no gallery message->Visitor:no gallery message,Create new project page,CTRL,2,0,5,10
2,stl#Visitor:dashboard for adding image gallery description of project->Visitor:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:project database,Create new project page,TRAN_NA,5,0,3,15
3,stl#Visitor:dashboard for adding image gallery description of project->Visitor:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:no gallery message,Create new project page,TRAN_NA,5,0,3.5,17.5
4,stl#Visitor:add new project button->Visitor:add new project button->add new project button:display a new section  on dashboard->display a new section  on dashboard:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:project database,Create new project page,TRAN_NA,7,0,3,21
5,stl#Visitor:add new project button->Visitor:add new project button->add new project button:display a new section  on dashboard->display a new section  on dashboard:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:no gallery message,Create new project page,TRAN_NA,7,0,3.3333333333333335,23.333333333333336
1,stl#Visitor:Invlid name and password match->Visitor:Invlid name and password match,Share events on Facebook,CTRL,2,0,3,6
2,stl#Visitor:Invlid name and password match->Visitor:Invlid name and password match,Share events on Facebook,EXTCLL,2,0,3,6
3,stl#Visitor:Invlid name and password match->Visitor:Invlid name and password match,Share events on Facebook,INT,2,0,3,6
4,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,CTRL,3,0,5,15
5,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,EXTCLL,3,0,5,15
6,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,INT,3,0,5,15
7,stl#Visitor:Facebook login page->Visitor:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Invlid name and password match,Share events on Facebook,TRAN_NA,5,0,3.5,17.5
8,stl#Visitor:Facebook login page->Visitor:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,6,0,4.2,25.200000000000003
9,stl#Visitor:Facebook login page->Visitor:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,5,0,4.5,22.5
10,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:Display a new window for logging in Facebook->Display a new window for logging in Facebook:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Invlid name and password match,Share events on Facebook,TRAN_NA,7,0,4,28
11,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:Display a new window for logging in Facebook->Display a new window for logging in Facebook:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,8,0,4.428571428571429,35.42857142857143
12,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:Display a new window for logging in Facebook->Display a new window for logging in Facebook:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,7,0,4.666666666666667,32.66666666666667
1,stl#Visitor:facebook login dialog->Visitor:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Invalid name and password match message,Share project on Facebook,TRAN_NA,4,0,3,12
2,stl#Visitor:facebook login dialog->Visitor:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,TRAN_NA,5,0,3.75,18.75
3,stl#Visitor:Invalid name and password match message->Visitor:Invalid name and password match message,Share project on Facebook,CTRL,2,0,2,4
4,stl#Visitor:Invalid name and password match message->Visitor:Invalid name and password match message,Share project on Facebook,EXTCLL,2,0,2,4
5,stl#Visitor:Invalid name and password match message->Visitor:Invalid name and password match message,Share project on Facebook,INT,2,0,2,4
6,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,CTRL,3,0,4,12
7,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,EXTCLL,3,0,4,12
8,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,INT,3,0,4,12
9,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:display a new window for login facebook->display a new window for login facebook:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Invalid name and password match message,Share project on Facebook,TRAN_NA,6,0,3.4,20.4
10,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:display a new window for login facebook->display a new window for login facebook:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,TRAN_NA,7,0,3.8333333333333335,26.833333333333336
1,stl#Visitor:fail in adding pictures to gallery->Visitor:fail in adding pictures to gallery,View Gallery of art works,CTRL,2,0,6,12
2,stl#Visitor:Dashboard for adding images->Visitor:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:Gallery,View Gallery of art works,TRAN_NA,4,0,4.666666666666667,18.666666666666668
3,stl#Visitor:Dashboard for adding images->Visitor:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:fail in adding pictures to gallery,View Gallery of art works,TRAN_NA,4,0,4.666666666666667,18.666666666666668
4,stl#Visitor:Add new button->Visitor:Add new button->Add new button:display a new section on dashboard->display a new section on dashboard:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:Gallery,View Gallery of art works,TRAN_NA,6,0,4.2,25.200000000000003
5,stl#Visitor:Add new button->Visitor:Add new button->Add new button:display a new section on dashboard->display a new section on dashboard:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:fail in adding pictures to gallery,View Gallery of art works,TRAN_NA,6,0,4.2,25.200000000000003
1,stl#Visitor:dropdown list of neighbourhoods->Visitor:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:Neighbourhood page,Visit Neighborhood Page,TRAN_NA,5,0,5.75,28.75
2,stl#Visitor:dropdown list of neighbourhoods->Visitor:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:404 or 500 page,Visit Neighborhood Page,TRAN_NA,5,0,4.5,22.5
3,stl#Visitor:Neighbourhoods button->Visitor:Neighbourhoods button->Neighbourhoods button:display dropdown list of neighbourhoods->display dropdown list of neighbourhoods:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:Neighbourhood page,Visit Neighborhood Page,TRAN_NA,7,0,6.166666666666667,43.16666666666667
4,stl#Visitor:Neighbourhoods button->Visitor:Neighbourhoods button->Neighbourhoods button:display dropdown list of neighbourhoods->display dropdown list of neighbourhoods:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:404 or 500 page,Visit Neighborhood Page,TRAN_NA,7,0,5.333333333333333,37.33333333333333
5,stl#Visitor:Neighbourhood page->Visitor:Neighbourhood page,Visit Neighborhood Page,CTRL,2,0,7,14
6,stl#Visitor:404 or 500 page->Visitor:404 or 500 page,Visit Neighborhood Page,CTRL,2,0,2,4
7,stl#Visitor:404 or 500 page->Visitor:404 or 500 page,Visit Neighborhood Page,EXTCLL,2,0,2,4
8,stl#Visitor:404 or 500 page->Visitor:404 or 500 page,Visit Neighborhood Page,INT,2,0,2,4
1,stl#Visitor:project page->Visitor:project page,Visit community ads page,CTRL,2,0,6,12
2,stl#Visitor:project page->Visitor:project page,Visit community ads page,EXTCLL,2,0,6,12
3,stl#Visitor:project page->Visitor:project page,Visit community ads page,INT,2,0,6,12
4,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project page,Visit community ads page,TRAN_NA,8,0,6.571428571428571,52.57142857142857
5,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project database,Visit community ads page,TRAN_NA,8,0,6.571428571428571,52.57142857142857
6,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:404 or 500 error page,Visit community ads page,TRAN_NA,8,0,6,48
7,stl#Visitor:dropdown list of community arts->Visitor:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project page,Visit community ads page,TRAN_NA,6,0,6.6,39.599999999999994
8,stl#Visitor:dropdown list of community arts->Visitor:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project database,Visit community ads page,TRAN_NA,6,0,6.6,39.599999999999994
9,stl#Visitor:dropdown list of community arts->Visitor:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:404 or 500 error page,Visit community ads page,TRAN_NA,6,0,5.8,34.8
10,stl#Visitor:community arts page->Visitor:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project page,Visit community ads page,TRAN_NA,4,0,6.333333333333333,25.333333333333332
11,stl#Visitor:community arts page->Visitor:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project database,Visit community ads page,TRAN_NA,4,0,6.333333333333333,25.333333333333332
12,stl#Visitor:community arts page->Visitor:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:404 or 500 error page,Visit community ads page,TRAN_NA,4,0,5,20
13,stl#Visitor:404 or 500 error page->Visitor:404 or 500 error page,Visit community ads page,CTRL,2,0,2,4
14,stl#Visitor:404 or 500 error page->Visitor:404 or 500 error page,Visit community ads page,EXTCLL,2,0,2,4
15,stl#Visitor:404 or 500 error page->Visitor:404 or 500 error page,Visit community ads page,INT,2,0,2,4
1,stl#Visitor:over mouse over a neighborhood point->Visitor:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,4,0,7.333333333333333,29.333333333333332
2,stl#Visitor:link in the box->Visitor:link in the box,Visit interative map,CTRL,2,0,10,20
3,stl#Visitor:display neighborhood page->Visitor:display neighborhood page,Visit interative map,CTRL,2,0,3,6
4,stl#Visitor:display neighborhood page->Visitor:display neighborhood page,Visit interative map,EXTCLL,2,0,3,6
5,stl#Visitor:display neighborhood page->Visitor:display neighborhood page,Visit interative map,INT,2,0,3,6
6,stl#Visitor:display 404 or 500 page->Visitor:display 404 or 500 page,Visit interative map,CTRL,2,0,3,6
7,stl#Visitor:display 404 or 500 page->Visitor:display 404 or 500 page,Visit interative map,EXTCLL,2,0,3,6
8,stl#Visitor:display 404 or 500 page->Visitor:display 404 or 500 page,Visit interative map,INT,2,0,3,6
9,stl#Visitor:choose map->Visitor:choose map->choose map:display an interative map->display an interative map:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,6,0,8.4,50.400000000000006
10,stl#Visitor:Neighbourhoods button->Visitor:Neighbourhoods button->Neighbourhoods button:display dropdown list for neighborhoods->display dropdown list for neighborhoods:choose map->choose map:display an interative map->display an interative map:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,8,0,8.857142857142858,70.85714285714286
1,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:image and galllery,Visit project page,CTRL,4,0,6,24
2,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:display image gallery and project description->display image gallery and project description:display the corresponding image of the numbnail->display the corresponding image of the numbnail:gallery interface,Visit project page,TRAN_NA,6,0,5.6,33.599999999999994
3,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:display image gallery and project description->display image gallery and project description:display the corresponding image of the numbnail->display the corresponding image of the numbnail:display previous or next image->display previous or next image:previous or next image,Visit project page,TRAN_NA,7,0,5.333333333333333,37.33333333333333
4,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:display image gallery and project description->display image gallery and project description:gallery interface,Visit project page,TRAN_NA,5,0,5.75,28.75
5,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:404 or 500 error page,Visit project page,CTRL,4,0,4.666666666666667,18.666666666666668
6,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:404 or 500 error page,Visit project page,EXTCLL,4,0,4.666666666666667,18.666666666666668
7,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:404 or 500 error page,Visit project page,INT,4,0,4.666666666666667,18.666666666666668
8,stl#Visitor:previous or next image->Visitor:previous or next image,Visit project page,CTRL,2,0,5,10
9,stl#Visitor:previous or next image->Visitor:previous or next image,Visit project page,EXTCLL,2,0,5,10
10,stl#Visitor:previous or next image->Visitor:previous or next image,Visit project page,INT,2,0,5,10
11,stl#Visitor:gallery interface->Visitor:gallery interface,Visit project page,CTRL,2,0,6,12
12,stl#Visitor:404 or 500 error page->Visitor:404 or 500 error page,Visit project page,CTRL,2,0,2,4
13,stl#Visitor:404 or 500 error page->Visitor:404 or 500 error page,Visit project page,EXTCLL,2,0,2,4
14,stl#Visitor:404 or 500 error page->Visitor:404 or 500 error page,Visit project page,INT,2,0,2,4
1,stl#Visitor:trekking LA page->Visitor:trekking LA page,Visit trekking LA Page,CTRL,2,0,6,12
2,stl#Visitor:trekking LA page->Visitor:trekking LA page,Visit trekking LA Page,EXTCLL,2,0,6,12
3,stl#Visitor:trekking LA page->Visitor:trekking LA page,Visit trekking LA Page,INT,2,0,6,12
4,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:images and texts db,Visit trekking LA Page,TRAN_NA,6,0,4.8,28.799999999999997
5,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:display the Trekking LA page->display the Trekking LA page:trekking LA page,Visit trekking LA Page,TRAN_NA,7,0,5.333333333333333,37.33333333333333
6,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:400 or 500 erorr page,Visit trekking LA Page,TRAN_NA,6,0,4.4,26.400000000000002
7,stl#Visitor:list of programs for trekking LA->Visitor:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:images and texts db,Visit trekking LA Page,TRAN_NA,4,0,4.666666666666667,18.666666666666668
8,stl#Visitor:list of programs for trekking LA->Visitor:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:display the Trekking LA page->display the Trekking LA page:trekking LA page,Visit trekking LA Page,TRAN_NA,5,0,5.5,27.5
9,stl#Visitor:list of programs for trekking LA->Visitor:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:400 or 500 erorr page,Visit trekking LA Page,TRAN_NA,4,0,4,16
10,stl#Visitor:400 or 500 erorr page->Visitor:400 or 500 erorr page,Visit trekking LA Page,CTRL,2,0,2,4
11,stl#Visitor:400 or 500 erorr page->Visitor:400 or 500 erorr page,Visit trekking LA Page,EXTCLL,2,0,2,4
12,stl#Visitor:400 or 500 erorr page->Visitor:400 or 500 erorr page,Visit trekking LA Page,INT,2,0,2,4
