id,path,transactional,path_length,diagram,useCase
1,User->Add a business button->display add business page->business input information,CTRL,4,Add a new business,Add a new business
2,User->Add a business button->display add business page->business input information,INT,4,Add a new business,Add a new business
3,User->business input information->save business information for verification->business,CTRL,4,Add a new business,Add a new business
4,User->business input information->save business information for verification->business,DM,4,Add a new business,Add a new business
5,User->business input information->save business information for verification->business,EI,4,Add a new business,Add a new business
6,Admin->business info->save the approval status of the business->business,CTRL,4,Add a new business,Add a new business
7,Admin->business info->save the approval status of the business->business,DM,4,Add a new business,Add a new business
8,Admin->business info->save the approval status of the business->business,EI,4,Add a new business,Add a new business
9,Admin->business list->query information for a specific business->business,CTRL,4,Add a new business,Add a new business
10,Admin->business list->query information for a specific business->business,DM,4,Add a new business,Add a new business
11,Admin->business list->query information for a specific business->business,EI,4,Add a new business,Add a new business
12,Admin->business list->query information for a specific business->business info,CTRL,4,Add a new business,Add a new business
13,Admin->business list->query information for a specific business->business info,INT,4,Add a new business,Add a new business
14,display added business page->business list->query information for a specific business->business,TRAN_NA,4,Add a new business,Add a new business
15,display added business page->business list->query information for a specific business->business info,TRAN_NA,4,Add a new business,Add a new business
