id,path,transactional,path_length,diagram,useCase
1,User->Civilian or veteran radio button->load first scenario->Scenario,CTRL,4,Provide Information,Provide Information
2,User->Civilian or veteran radio button->load first scenario->Scenario,DM,4,Provide Information,Provide Information
3,User->Civilian or veteran radio button->load first scenario->Scenario,EI,4,Provide Information,Provide Information
4,User->Civilian or veteran radio button->load first scenario->display scenario->Scenario display,CTRL,5,Provide Information,Provide Information
5,User->Civilian or veteran radio button->load first scenario->display scenario->Scenario display,INT,5,Provide Information,Provide Information
6,User->Scenario Page->Store the answer for the scenario->Thank you page,CTRL,4,Take Scenario Quiz,Take Scenario Quiz
7,User->Scenario Page->Store the answer for the scenario->Thank you page,INT,4,Take Scenario Quiz,Take Scenario Quiz
8,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie,CTRL,5,Take Scenario Quiz,Take Scenario Quiz
9,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie,DM,5,Take Scenario Quiz,Take Scenario Quiz
10,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie,EI,5,Take Scenario Quiz,Take Scenario Quiz
11,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie Expiration Error,CTRL,5,Take Scenario Quiz,Take Scenario Quiz
12,User->Scenario Page->Store the answer for the scenario->Check cookie expiration->Cookie Expiration Error,INT,5,Take Scenario Quiz,Take Scenario Quiz
13,User->Scenario Page->Store the answer for the scenario->Scenario,CTRL,4,Take Scenario Quiz,Take Scenario Quiz
14,User->Scenario Page->Store the answer for the scenario->Scenario,DM,4,Take Scenario Quiz,Take Scenario Quiz
15,User->Scenario Page->Store the answer for the scenario->Scenario,EI,4,Take Scenario Quiz,Take Scenario Quiz
16,User->Scenario Page->Store the answer for the scenario->Load next senario->Scenario,CTRL,5,Take Scenario Quiz,Take Scenario Quiz
17,User->Scenario Page->Store the answer for the scenario->Load next senario->Scenario,DM,5,Take Scenario Quiz,Take Scenario Quiz
18,User->Scenario Page->Store the answer for the scenario->Load next senario->Scenario,EI,5,Take Scenario Quiz,Take Scenario Quiz
19,User->Scenario Page->store answers as cookie->calculate response statistics->answer statistics page,CTRL,5,Take Team Scenario Quiz,Take Team Scenario Quiz
20,User->Scenario Page->store answers as cookie->calculate response statistics->answer statistics page,INT,5,Take Team Scenario Quiz,Take Team Scenario Quiz
21,User->Scenario Page->store answers as cookie->Cookie,CTRL,4,Take Team Scenario Quiz,Take Team Scenario Quiz
22,User->Scenario Page->store answers as cookie->Cookie,DM,4,Take Team Scenario Quiz,Take Team Scenario Quiz
23,User->Scenario Page->store answers as cookie->Cookie,EI,4,Take Team Scenario Quiz,Take Team Scenario Quiz
24,User->Logout Button->clear local cache->Cookie,CTRL,4,Logout,Logout
25,User->Logout Button->clear local cache->Cookie,DM,4,Logout,Logout
26,User->Logout Button->clear local cache->Cookie,EI,4,Logout,Logout
27,User->Logout Button->clear local cache->front page,CTRL,4,Logout,Logout
28,User->Logout Button->clear local cache->front page,INT,4,Logout,Logout
29,User->Page Selector->Load page to edit->page edit text field and update button,CTRL,4,Edit Page on Website,Edit Page on Website
30,User->Page Selector->Load page to edit->page edit text field and update button,INT,4,Edit Page on Website,Edit Page on Website
31,User->page edit text field and update button->Update page->Update error message,CTRL,4,Edit Page on Website,Edit Page on Website
32,User->page edit text field and update button->Update page->Update error message,INT,4,Edit Page on Website,Edit Page on Website
33,User->page edit text field and update button->Update page->Update message,CTRL,4,Edit Page on Website,Edit Page on Website
34,User->page edit text field and update button->Update page->Update message,INT,4,Edit Page on Website,Edit Page on Website
35,User->page edit text field and update button->Update page->Page,CTRL,4,Edit Page on Website,Edit Page on Website
36,User->page edit text field and update button->Update page->Page,DM,4,Edit Page on Website,Edit Page on Website
37,User->page edit text field and update button->Update page->Page,EI,4,Edit Page on Website,Edit Page on Website
38,Admin->Database button->show database info->List of tables with drop button,CTRL,4,Clear submitted answer,Clear submitted answer
39,Admin->Database button->show database info->List of tables with drop button,INT,4,Clear submitted answer,Clear submitted answer
40,Admin->List of tables with drop button->drop tabl->Empty complete message,CTRL,4,Clear submitted answer,Clear submitted answer
41,Admin->List of tables with drop button->drop tabl->Empty complete message,INT,4,Clear submitted answer,Clear submitted answer
42,User->username and password interface->check login information->Error Message,CTRL,4,Login,Login
43,User->username and password interface->check login information->Error Message,INT,4,Login,Login
44,User->username and password interface->check login information->user interface,CTRL,4,Login,Login
45,User->username and password interface->check login information->user interface,INT,4,Login,Login
46,User->username and password interface->check login information->admin interface,CTRL,4,Login,Login
47,User->username and password interface->check login information->admin interface,INT,4,Login,Login
48,User->username and password interface->check login information->User Info,CTRL,4,Login,Login
49,User->username and password interface->check login information->User Info,DM,4,Login,Login
50,User->username and password interface->check login information->User Info,EI,4,Login,Login
