id,operation,element
1,log,AndroidProcesses
2,getRunningAppProcessInfo,AndroidProcesses
3,<init>,AndroidAppProcess
4,<clinit>,ControlGroup$1
5,getGroup,Cgroup$1
6,get,Cgroup$1
7,<clinit>,Stat
8,policy,Stat
9,getComm,Stat
10,<clinit>,Status$1
11,getUid,Status$1
12,<clinit>,ProcFile
13,readFile,ProcFile
14,status,AndroidProcess
15,cgroup,AndroidProcess
16,stat,AndroidProcess
