id,path,functional,transactional,path_length,diagram,useCase
1,User->Home link->retrive recent activities->no activity message,EQ,CTRL|INT,undefined,View social feed,View social feed
2,User->Home link->retrive recent activities->recent activities,EI,CTRL|DM|EI,undefined,View social feed,View social feed
3,User->Home link->retrive recent activities->categorize activities->activity list,EQ,CTRL|INT,undefined,View social feed,View social feed
