id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,no activity message,boundary,0,3,View social feed,View social feed,
2,categorize activities,control,2,1,View social feed,View social feed,
3,activity list,boundary,0,2,View social feed,View social feed,
4,recent activities,entity,0,1,View social feed,View social feed,
5,retrive recent activities,control,4,1,View social feed,View social feed,
6,Home link,boundary,1,2,View social feed,View social feed,
7,User,actor,3,0,View social feed,View social feed,
