NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add item to cart,1,4,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1.0148,1.074,1.1668
2,Admin email vendor,2,6,1,5,0,4,0,0,0,0,0,2,1,0,0,2,4.5,1.4285714285714286,3.5,1,6.428571428571429,0,0,6,2,2,2,2,2,2,2,2.0296,2.2497,2.3811
3,Approve new vendors,4,9,0,7,0,7,0,0,0,0,0,4,0,0,0,4,3.75,4.454545454545454,2.75,0,16.704545454545453,0,0,16,4,4,4,4,4,4,4,4.0592,8.0428,4.8572
4,Approve pending product,10,18,0,14,0,14,0,0,0,0,0,10,0,0,0,10,5.5,16,4.5,0.3,88,0,0,37,10,10,10,10,10,10,10,10.147999999999998,56.14390000000001,32.340500000000006
5,Check order,3,7,0,5,0,5,0,0,0,0,0,3,0,0,0,3,3.3333333333333335,5,2.3333333333333335,0.3333333333333333,16.666666666666668,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,6.0321,3.6429
6,Check out,9,20,0,15,7,6,2,1,0,0,1,2,0,1,7,2,19.5,5.8,15,2.5,113.1,0,0,32,9,9,9,9,9,9,9,9.133199999999999,27.0018,19.1947
7,Create and email newsletter,8,18,0,14,12,2,0,0,0,0,0,0,0,0,8,0,0,10.307692307692308,0,0,0,0,0,42,8,8,8,8,8,8,8,8.1184,55.57170000000001,38.9724
8,Create blog,2,8,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,7,2,2,2,2,2,2,2,2.0296,10.5388,5.0261
9,Create product,13,18,0,13,12,1,0,0,0,3,0,3,0,3,10,3,18.666666666666668,4.511627906976744,14.333333333333334,5,84.2170542635659,0,0,47,13,13,13,13,13,13,13,13.192399999999996,28.710300000000007,20.431399999999996
10,Delete item in cart,2,6,0,5,3,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6,2,2,2,2,2,2,2,2.0296,2.3514,2.4286
11,Delete product,8,14,1,10,9,0,0,0,0,2,0,2,0,2,6,2,17,3.6538461538461537,13,2.5,62.11538461538461,0,0,29,8,8,8,8,8,8,8,8.1184,15.544899999999998,10.3699
12,Display vendors,3,8,0,6,0,6,0,0,0,0,0,3,0,0,0,3,3.6666666666666665,3.25,2.6666666666666665,0.6666666666666666,11.916666666666666,0,0,11,3,3,3,3,3,3,3,3.0443999999999996,3.5271,3.5953999999999997
13,Edit cart,2,6,0,5,3,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6,2,2,2,2,2,2,2,2.0296,2.3514,2.4286
14,Edit product,8,16,1,12,10,1,0,0,0,2,0,2,0,2,6,2,19,4.966666666666667,15,7.5,94.36666666666667,0,0,34,8,8,8,8,8,8,8,8.1184,30.3322,16.5054
15,Login,5,10,0,7,3,0,4,1,0,1,1,2,0,2,3,2,8,1.7272727272727273,5.5,2.5,13.818181818181818,0,0,17,5,5,5,5,5,5,5,5.074,5.37,5.8340000000000005
16,Logout,4,10,0,7,7,0,0,0,0,2,0,2,0,2,2,2,7,3.4,5,2.5,23.8,0,0,15,4,4,4,4,4,4,4,4.0592,6.3728,4.8572
17,Manage account setting,7,14,0,11,7,0,4,0,0,1,0,1,0,1,6,1,38,6.096774193548387,31,2,231.67741935483872,0,0,26,7,7,7,7,7,7,7,7.1036,36.6748,17.090600000000002
18,Manage vendor,12,21,0,17,2,14,1,0,0,1,0,9,0,1,3,9,7.444444444444445,7.7272727272727275,6.111111111111111,2.2222222222222223,57.525252525252526,0,0,49,12,12,12,12,12,12,12,12.177599999999996,64.74510000000001,36.52110000000001
19,Search product,5,10,3,7,0,4,0,0,0,0,0,5,3,0,0,5,3.2,2.272727272727273,2.2,0.4,7.272727272727273,0,0,18,5,5,5,5,5,5,5,5.074,5.37,5.8340000000000005
20,Signup for newsletter,2,6,1,5,0,4,0,0,0,0,0,2,1,0,0,2,4.5,2.4285714285714284,3.5,0.5,10.928571428571427,0,0,7,2,2,2,2,2,2,2,2.0296,2.2497,2.3811
21,Submit buyer registration,5,11,0,8,3,0,5,1,0,1,1,2,0,2,3,2,9,2.230769230769231,6.5,2.5,20.076923076923077,0,0,17,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
22,Submit vendor registration,5,11,0,8,3,0,5,1,0,1,1,2,0,2,3,2,9,2.230769230769231,6.5,2.5,20.076923076923077,0,0,17,5,5,5,5,5,5,5,5.074,5.5734,5.928999999999999
23,Vendor email customer,2,6,1,5,0,1,3,0,0,0,0,0,0,0,2,0,0,2.4285714285714284,0,0,0,0,0,7,2,2,2,2,2,2,2,2.0296,2.2497,2.3811
24,Write comment,5,10,0,7,7,0,0,0,0,2,0,2,0,2,3,2,8,3.5454545454545454,5.5,1,28.363636363636363,0,0,18,5,5,5,5,5,5,5,5.074,5.7768,5.8815
