id,element,useCase,type,outboundDegree,inboundDegree
1,User:Download button,Save Picture to Device,0,undefined,undefined
2,Download button:download to phone,Save Picture to Device,0,undefined,undefined
3,download to phone:Local Storage,Save Picture to Device,0,undefined,undefined
4,Picture:download to phone,Save Picture to Device,0,undefined,undefined
5,download to phone:Picture,Save Picture to Device,0,undefined,undefined
6,stl#User:Download button,Save Picture to Device,0,undefined,undefined
