id,element,useCase,type,component
99,stl#User:add new course pageupdate source page,Update attribute of already available courses,Stimulus,undefined
100,stl#User:update fails,Update attribute of already available courses,Stimulus,undefined
101,stl#User:requirements lists,Update attribute of already available courses,Stimulus,undefined
102,stl#User:update success message,Update attribute of already available courses,Stimulus,undefined
103,stl#User:input data is not currect message,Update attribute of already available courses,Stimulus,undefined
104,User:updae success message,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
105,User:requirements lists,Update existing degree requirements,boundary,Requirement
106,User:update requiremeents page,Update existing degree requirements,boundary,Requirement
107,User:incorrect input,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
108,check correctness of the input:requirements lists,Update existing degree requirements,boundary,Requirement
109,check correctness of the input:course requirements,Update existing degree requirements,boundary,Requirement
110,check correctness of the input:udpate user profile,Update existing degree requirements,control,CourseController
111,update requiremeents page:check correctness of the input,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
112,udpate user profile:course requirements,Update existing degree requirements,boundary,Requirement
113,udpate user profile:incorrect input,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
114,show confirmation requirement is updated:updae success message,Update existing degree requirements,boundary,DesiredCoursesSelectionPage
115,udpate user profile:show confirmation requirement is updated,Update existing degree requirements,boundary,Requirement
116,stl#User:updae success message,Update existing degree requirements,Stimulus,undefined
117,stl#User:requirements lists,Update existing degree requirements,Stimulus,undefined
118,stl#User:update requiremeents page,Update existing degree requirements,Stimulus,undefined
119,stl#User:incorrect input,Update existing degree requirements,Stimulus,undefined
120,User:success message,add system user,boundary,DesiredCoursesSelectionPage
121,User:add user profile page,add system user,entity,addnewusertothedb
122,User:add new user,add system user,entity,addnewusertothedb
123,User:not appropriate message,add system user,boundary,SemesterSelectionPlage
124,add new user:show empty user profile,add system user,control,CourseController
125,add new user to the db:user info,add system user,entity,addnewusertothedb
126,add new user to the db:success message,add system user,boundary,DesiredCoursesSelectionPage
127,check correctness of the data:add new user to the db,add system user,entity,addnewusertothedb
128,add user profile page:check correctness of the data,add system user,boundary,DesiredCoursesSelectionPage
129,show empty user profile:add user profile page,add system user,entity,addnewusertothedb
130,check correctness of the data:user info,add system user,entity,addnewusertothedb
131,check correctness of the data:not appropriate message,add system user,boundary,SemesterSelectionPlage
132,stl#User:success message,add system user,Stimulus,undefined
133,stl#User:add user profile page,add system user,Stimulus,undefined
134,stl#User:add new user,add system user,Stimulus,undefined
135,stl#User:not appropriate message,add system user,Stimulus,undefined
136,User:initial page,delete system user,boundary,ChoosingDegreeProgramPage
137,User:the user cannot be delete error message,delete system user,boundary,SemesterSelectionPlage
138,User:deletion confirmation dialog,delete system user,boundary,DesiredCoursesSelectionPage
139,User:delete user,delete system user,boundary,SemesterSelectionPlage
140,delete user:requests confirmation for deletion the user,delete system user,boundary,DesiredCoursesSelectionPage
141,delete user from database:user info,delete system user,entity,addnewusertothedb
142,delete user from database:redirect to initial page,delete system user,boundary,DesiredCoursesSelectionPage
143,delete user from database:the user cannot be delete error message,delete system user,boundary,SemesterSelectionPlage
144,deletion confirmation dialog:delete user from database,delete system user,control,$help://use_case_model_pattern.htm
145,requests confirmation for deletion the user:deletion confirmation dialog,delete system user,boundary,DesiredCoursesSelectionPage
146,redirect to initial page:initial page,delete system user,boundary,ChoosingDegreeProgramPage
147,redirect to initial page:user info,delete system user,entity,addnewusertothedb
148,stl#User:initial page,delete system user,Stimulus,undefined
149,stl#User:the user cannot be delete error message,delete system user,Stimulus,undefined
150,stl#User:deletion confirmation dialog,delete system user,Stimulus,undefined
151,stl#User:delete user,delete system user,Stimulus,undefined
152,User:choose degree and year button,enter cosntrains and construct study plan,boundary,ChoosingDegreeProgramPage
153,User:No study plan satisfy the requirement,enter cosntrains and construct study plan,boundary,Requirement
154,User:list of requirements for soruces,enter cosntrains and construct study plan,boundary,Requirement
155,User:updae success message,enter cosntrains and construct study plan,boundary,DesiredCoursesSelectionPage
156,consturct the study plan:No study plan satisfy the requirement,enter cosntrains and construct study plan,boundary,Requirement
157,choose degree and year button:show a list of requirements,enter cosntrains and construct study plan,boundary,Requirement
158,consturct the study plan:study plan,enter cosntrains and construct study plan,control,StudyPlanController
159,consturct the study plan:show study plan,enter cosntrains and construct study plan,control,StudyPlanController
160,show a list of requirements:consturct the study plan,enter cosntrains and construct study plan,control,StudyPlanController
161,show a list of requirements:course requirements,enter cosntrains and construct study plan,boundary,Requirement
162,show a list of requirements:list of requirements for soruces,enter cosntrains and construct study plan,boundary,Requirement
163,show study plan:updae success message,enter cosntrains and construct study plan,boundary,DesiredCoursesSelectionPage
164,stl#User:choose degree and year button,enter cosntrains and construct study plan,Stimulus,undefined
165,stl#User:No study plan satisfy the requirement,enter cosntrains and construct study plan,Stimulus,undefined
166,stl#User:list of requirements for soruces,enter cosntrains and construct study plan,Stimulus,undefined
167,stl#User:updae success message,enter cosntrains and construct study plan,Stimulus,undefined
168,User:update page,update system user profile,boundary,StudyPlanOutputPage
169,User:updae success message,update system user profile,boundary,DesiredCoursesSelectionPage
170,User:initial page,update system user profile,boundary,ChoosingDegreeProgramPage
171,User:incorrect input message,update system user profile,boundary,DesiredCoursesSelectionPage
172,check the correctness of the data:incorrect input message,update system user profile,boundary,DesiredCoursesSelectionPage
173,check the correctness of the data:update user to database,update system user profile,control,$help://use_case_model_pattern.htm
174,update page:check the correctness of the data,update system user profile,boundary,DesiredCoursesSelectionPage
175,redirect to initial page:initial page,update system user profile,boundary,ChoosingDegreeProgramPage
176,redirect to initial page:user info,update system user profile,entity,addnewusertothedb
177,update user to database:redirect to initial page,update system user profile,boundary,DesiredCoursesSelectionPage
178,update user to database:updae success message,update system user profile,boundary,DesiredCoursesSelectionPage
179,update user to database:user info,update system user profile,entity,addnewusertothedb
180,stl#User:update page,update system user profile,Stimulus,undefined
181,stl#User:updae success message,update system user profile,Stimulus,undefined
182,stl#User:initial page,update system user profile,Stimulus,undefined
183,stl#User:incorrect input message,update system user profile,Stimulus,undefined
