id,element,useCase,type,outboundDegree,inboundDegree
1,User:List of Events,Search Events,0,undefined,undefined
2,User:Search box of events,Search Events,0,undefined,undefined
3,Search events by name:Event,Search Events,0,undefined,undefined
4,Search events by name:List of Events,Search Events,0,undefined,undefined
5,Search box of events:Search events by name,Search Events,0,undefined,undefined
6,stl#User:List of Events,Search Events,0,undefined,undefined
7,stl#User:Search box of events,Search Events,0,undefined,undefined
