id,path,transactional,path_length,diagram,useCase
1,User->Not In Hawaii Mode->Check if in Hawaii or not->Get Location,TRAN_NA,4,Render Intial Mode,Render Intial Mode
2,User->In Hawaii Mode->Check if in Hawaii or not->Get Location,TRAN_NA,4,Render Intial Mode,Render Intial Mode
