id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Independent Reviewer->Duplicate popup->Display alert->Query for potential duplicates->Bad driver database,EI,CTRL|DM|EI,5,undefined,2,1,1,Independent Review of Bad Driver Report,Independent Review of Bad Driver Report
2,Independent Reviewer->Login screen->Get next report->Bad driver report->Get next report->Review Queue->Generate review queue->Bad driver database,FUNC_NA,TRAN_NA,8,undefined,3,3,1,Independent Review of Bad Driver Report,Independent Review of Bad Driver Report
3,Independent Reviewer->Login screen->Get next report->Query for potential duplicates->Bad driver database,EI,CTRL|DM|EI,5,undefined,2,1,1,Independent Review of Bad Driver Report,Independent Review of Bad Driver Report
