id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Youth:document list->Youth:document list->document list:validate role of user->validate role of user:unauthorized request message,View document,undefined,1,2,0,0
2,stl#Youth:document list->Youth:document list->document list:validate role of user->validate role of user:role,View document,undefined,0,2,0,0
3,stl#Youth:document list->Youth:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:print->print:case information page,View document,undefined,1,6,0,0
4,stl#Youth:document list->Youth:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:unauthorized request,View document,undefined,1,5,0,0
5,stl#Youth:document list->Youth:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:download->download:file manager,View document,undefined,0,6,0,0
6,stl#Youth:document list->Youth:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:role,View document,undefined,0,5,0,0
7,stl#Youth:document list->Youth:document list->document list:validate role of user->validate role of user:query document->query document:db,View document,undefined,0,3,0,0
8,stl#Youth:unauthorized request message->Youth:unauthorized request message,View document,undefined,1,0,0,0
9,stl#Youth:document upload page->Youth:document upload page->document upload page:Validate print/download request->Validate print/download request:print->print:case information page,View document,undefined,1,3,0,0
10,stl#Youth:document upload page->Youth:document upload page->document upload page:Validate print/download request->Validate print/download request:unauthorized request,View document,undefined,1,2,0,0
11,stl#Youth:document upload page->Youth:document upload page->document upload page:Validate print/download request->Validate print/download request:download->download:file manager,View document,undefined,0,3,0,0
12,stl#Youth:document upload page->Youth:document upload page->document upload page:Validate print/download request->Validate print/download request:role,View document,undefined,0,2,0,0
13,stl#Youth:unauthorized request->Youth:unauthorized request,View document,undefined,1,0,0,0
14,stl#Case Manager:document list->Case Manager:document list->document list:validate role of user->validate role of user:unauthorized request message,View document,undefined,1,2,0,0
15,stl#Case Manager:document list->Case Manager:document list->document list:validate role of user->validate role of user:role,View document,undefined,0,2,0,0
16,stl#Case Manager:document list->Case Manager:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:print->print:case information page,View document,undefined,1,6,0,0
17,stl#Case Manager:document list->Case Manager:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:unauthorized request,View document,undefined,1,5,0,0
18,stl#Case Manager:document list->Case Manager:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:download->download:file manager,View document,undefined,0,6,0,0
19,stl#Case Manager:document list->Case Manager:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:role,View document,undefined,0,5,0,0
20,stl#Case Manager:document list->Case Manager:document list->document list:validate role of user->validate role of user:query document->query document:db,View document,undefined,0,3,0,0
21,stl#Case Manager:unauthorized request->Case Manager:unauthorized request,View document,undefined,1,0,0,0
22,stl#Case Manager:unauthorized request message->Case Manager:unauthorized request message,View document,undefined,1,0,0,0
23,stl#Case Manager:document upload page->Case Manager:document upload page->document upload page:Validate print/download request->Validate print/download request:print->print:case information page,View document,undefined,1,3,0,0
24,stl#Case Manager:document upload page->Case Manager:document upload page->document upload page:Validate print/download request->Validate print/download request:unauthorized request,View document,undefined,1,2,0,0
25,stl#Case Manager:document upload page->Case Manager:document upload page->document upload page:Validate print/download request->Validate print/download request:download->download:file manager,View document,undefined,0,3,0,0
26,stl#Case Manager:document upload page->Case Manager:document upload page->document upload page:Validate print/download request->Validate print/download request:role,View document,undefined,0,2,0,0
27,stl#Administrator:document upload page->Administrator:document upload page->document upload page:Validate print/download request->Validate print/download request:print->print:case information page,View document,undefined,1,3,0,0
28,stl#Administrator:document upload page->Administrator:document upload page->document upload page:Validate print/download request->Validate print/download request:unauthorized request,View document,undefined,1,2,0,0
29,stl#Administrator:document upload page->Administrator:document upload page->document upload page:Validate print/download request->Validate print/download request:download->download:file manager,View document,undefined,0,3,0,0
30,stl#Administrator:document upload page->Administrator:document upload page->document upload page:Validate print/download request->Validate print/download request:role,View document,undefined,0,2,0,0
31,stl#Administrator:unauthorized request message->Administrator:unauthorized request message,View document,undefined,1,0,0,0
32,stl#Administrator:unauthorized request->Administrator:unauthorized request,View document,undefined,1,0,0,0
33,stl#Administrator:document list->Administrator:document list->document list:validate role of user->validate role of user:unauthorized request message,View document,undefined,1,2,0,0
34,stl#Administrator:document list->Administrator:document list->document list:validate role of user->validate role of user:role,View document,undefined,0,2,0,0
35,stl#Administrator:document list->Administrator:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:print->print:case information page,View document,undefined,1,6,0,0
36,stl#Administrator:document list->Administrator:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:unauthorized request,View document,undefined,1,5,0,0
37,stl#Administrator:document list->Administrator:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:download->download:file manager,View document,undefined,0,6,0,0
38,stl#Administrator:document list->Administrator:document list->document list:validate role of user->validate role of user:query document->query document:document upload page->document upload page:Validate print/download request->Validate print/download request:role,View document,undefined,0,5,0,0
39,stl#Administrator:document list->Administrator:document list->document list:validate role of user->validate role of user:query document->query document:db,View document,undefined,0,3,0,0
