id,element,useCase,type,component
1,administrator:school list page,delete a path,boundary,questionlist
2,administrator:confirmation page,delete a path,entity,promptconfirmationpage
3,administrator:path list,delete a path,boundary,questionlist
4,administrator:no answer under path message,delete a path,boundary,successmessage
5,administrator:success message,delete a path,boundary,successmessage
6,check related answers under paths:prompt confirmation page,delete a path,entity,promptconfirmationpage
7,check related answers under paths:school informaiton,delete a path,entity,promptconfirmationpage
8,check related answers under paths:path and location information,delete a path,entity,promptconfirmationpage
9,path list:check related answers under paths,delete a path,entity,mapofselectedpaths
10,confirmation page:delete the path and answers,delete a path,entity,mapofselectedpaths
11,prompt confirmation page:confirmation page,delete a path,entity,promptconfirmationpage
12,delete the path and answers:path and location information,delete a path,entity,promptconfirmationpage
13,delete the path and answers:no answer under path message,delete a path,boundary,successmessage
14,delete the path and answers:success message,delete a path,boundary,successmessage
15,display error message for same name and address:path list,delete a path,boundary,questionlist
16,load path list form db:display error message for same name and address,delete a path,entity,executefeaturenaanddisplaycategories
17,load path list form db:school informaiton,delete a path,entity,promptconfirmationpage
18,load path list form db:path db,delete a path,entity,mapofselectedpaths
19,load path list form db:path list,delete a path,boundary,questionlist
20,school list page:load path list form db,delete a path,boundary,questionlist
21,stl#administrator:school list page,delete a path,Stimulus,undefined
22,stl#administrator:confirmation page,delete a path,Stimulus,undefined
23,stl#administrator:path list,delete a path,Stimulus,undefined
24,stl#administrator:no answer under path message,delete a path,Stimulus,undefined
25,stl#administrator:success message,delete a path,Stimulus,undefined
