id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
38,User:Data import page-->Data import page:Process data-->Process data:Save girls data-->Save girls data:User info,EQ,1,4,0,4,0,control->control->control->control
39,User:Data import page-->Data import page:Process data-->Process data:Save girls data-->Save girls data:Invalid input user information,EO,0,4,1,3,0,control->control->control->boundary
40,User:Data import page-->Data import page:Process data-->Process data:Save Volunteers data-->Save Volunteers data:User info,EQ,1,4,0,4,0,control->control->control->control
41,User:Data import page-->Data import page:Process data-->Process data:Save Volunteers data-->Save Volunteers data:Invalid input user information,EO,0,4,1,3,0,control->control->control->boundary
42,User:Data import page-->Data import page:Process data-->Process data:Save teams data-->Save teams data:User info,EQ,2,4,0,4,0,control->control->control->control
43,User:Data import page-->Data import page:Process data-->Process data:Save teams data-->Save teams data:Invalid input user information,EO,1,4,1,3,0,control->control->control->boundary
44,User:Data import page-->Data import page:Process data-->Process data:Data format error message,EQ,0,3,0,3,0,control->control->control
45,User:Invalid input user information,EQ,0,1,1,0,0,boundary
46,User:Date import button-->Date import button:Display data import page-->Display data import page:Data import page-->Data import page:Process data-->Process data:Save girls data-->Save girls data:User info,EI,2,6,1,5,0,boundary->control->control->control->control->control
47,User:Date import button-->Date import button:Display data import page-->Display data import page:Data import page-->Data import page:Process data-->Process data:Save girls data-->Save girls data:Invalid input user information,EQ,1,6,2,4,0,boundary->control->control->control->control->boundary
48,User:Date import button-->Date import button:Display data import page-->Display data import page:Data import page-->Data import page:Process data-->Process data:Save Volunteers data-->Save Volunteers data:User info,EI,2,6,1,5,0,boundary->control->control->control->control->control
49,User:Date import button-->Date import button:Display data import page-->Display data import page:Data import page-->Data import page:Process data-->Process data:Save Volunteers data-->Save Volunteers data:Invalid input user information,EQ,1,6,2,4,0,boundary->control->control->control->control->boundary
50,User:Date import button-->Date import button:Display data import page-->Display data import page:Data import page-->Data import page:Process data-->Process data:Save teams data-->Save teams data:User info,EI,3,6,1,5,0,boundary->control->control->control->control->control
51,User:Date import button-->Date import button:Display data import page-->Display data import page:Data import page-->Data import page:Process data-->Process data:Save teams data-->Save teams data:Invalid input user information,EQ,2,6,2,4,0,boundary->control->control->control->control->boundary
52,User:Date import button-->Date import button:Display data import page-->Display data import page:Data import page-->Data import page:Process data-->Process data:Data format error message,EI,1,5,1,4,0,boundary->control->control->control->control
53,User:Data format error message,EQ,0,1,0,1,0,control
54,User:Login success message,EQ,0,1,0,1,0,control
55,User:Log failture message,EQ,0,1,1,0,0,boundary
56,User:Login Page-->Login Page:check login information-->check login information:Login success message,EQ,2,3,0,3,0,control->control->control
57,User:Login Page-->Login Page:check login information-->check login information:Login Info,EQ,3,3,0,3,0,control->control->control
58,User:Login Page-->Login Page:check login information-->check login information:Log failture message,EO,2,3,1,2,0,control->control->boundary
59,User:Invalid modified information,EQ,0,1,0,1,0,control
60,User:Save modified information success message,EQ,0,1,1,0,0,boundary
61,User:Delete information successfully,EQ,0,1,1,0,0,boundary
62,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Volunteers,EQ,3,5,3,2,0,boundary->control->control->boundary->boundary
63,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Volunteers,EQ,3,8,6,2,0,boundary->control->control->boundary->boundary->boundary->boundary->boundary
64,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Teams,EQ,4,8,5,3,0,boundary->control->control->boundary->boundary->boundary->boundary->control
65,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Save modified information success message,EQ,3,8,6,2,0,boundary->control->control->boundary->boundary->boundary->boundary->boundary
66,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Girl,EQ,4,8,5,3,0,boundary->control->control->boundary->boundary->boundary->boundary->control
67,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Required information missing error message,EQ,2,7,5,2,0,boundary->control->control->boundary->boundary->boundary->boundary
68,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Invalid modified information,EQ,3,7,4,3,0,boundary->control->control->boundary->boundary->boundary->control
69,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Delete information successfully,EQ,2,7,5,2,0,boundary->control->control->boundary->boundary->boundary->boundary
70,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Volunteers,EQ,2,7,5,2,0,boundary->control->control->boundary->boundary->boundary->boundary
71,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Girl,EQ,3,7,4,3,0,boundary->control->control->boundary->boundary->boundary->control
72,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:query volunteers info-->query volunteers info:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Teams,EQ,3,7,4,3,0,boundary->control->control->boundary->boundary->boundary->control
73,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:query teams info-->query teams info:Teams,EI,3,4,1,3,0,boundary->control->control->control
74,User:manage girls/teams/volunteers page-->manage girls/teams/volunteers page:query girl info-->query girl info:Girl,EI,1,3,1,2,0,boundary->control->control
75,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Volunteers,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
76,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Teams,EI,2,4,3,1,0,boundary->boundary->boundary->control
77,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Save modified information success message,EQ,1,4,4,0,0,boundary->boundary->boundary->boundary
78,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Save modified information-->Save modified information:Girl,EI,2,4,3,1,0,boundary->boundary->boundary->control
79,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Required information missing error message,EQ,0,3,3,0,0,boundary->boundary->boundary
80,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:process input information for girs/teams/volunteers-->process input information for girs/teams/volunteers:Invalid modified information,EI,1,3,2,1,0,boundary->boundary->control
81,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Delete information successfully,EQ,0,3,3,0,0,boundary->boundary->boundary
82,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Volunteers,EQ,0,3,3,0,0,boundary->boundary->boundary
83,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Girl,EI,1,3,2,1,0,boundary->boundary->control
84,User:Girls/Teams/Volunteers manage page-->Girls/Teams/Volunteers manage page:Delete girls/volunteers/teams-->Delete girls/volunteers/teams:Teams,EI,1,3,2,1,0,boundary->boundary->control
85,User:Save user info success message,EQ,0,1,1,0,0,boundary
86,User:User info page-->User info page:Save modified user info-->Save modified user info:Save user info success message,EO,1,3,1,2,0,control->control->boundary
87,User:User info page-->User info page:Save modified user info-->Save modified user info:User info,EQ,2,3,0,3,0,control->control->control
88,User:User info page-->User info page:Save modified user info-->Save modified user info:Invalid input user information,EO,1,3,1,2,0,control->control->boundary
89,User:Modify User Info-->Modify User Info:query user info-->query user info:User info page-->User info page:Save modified user info-->Save modified user info:Save user info success message,EO,3,5,1,4,0,control->control->control->control->boundary
90,User:Modify User Info-->Modify User Info:query user info-->query user info:User info page-->User info page:Save modified user info-->Save modified user info:User info,EQ,4,5,0,5,0,control->control->control->control->control
91,User:Modify User Info-->Modify User Info:query user info-->query user info:User info page-->User info page:Save modified user info-->Save modified user info:Invalid input user information,EO,3,5,1,4,0,control->control->control->control->boundary
92,User:Modify User Info-->Modify User Info:query user info-->query user info:User info,EQ,2,3,0,3,0,control->control->control
93,User:Attendance detail information,EQ,0,1,0,1,0,control
94,User:Attendance information page-->Attendance information page:query attendance detail information-->query attendance detail information:Invalid input user information,EO,0,3,1,2,0,control->control->boundary
95,User:Attendance information page-->Attendance information page:query attendance detail information-->query attendance detail information:Attendance information,EQ,0,3,0,3,0,control->control->control
96,User:Attendance information page-->Attendance information page:query attendance detail information-->query attendance detail information:Attendance detail information,EQ,1,3,0,3,0,control->control->control
97,User:View girls/volunteers attendance button-->View girls/volunteers attendance button:query attendance information-->query attendance information:Attendance information page-->Attendance information page:query attendance detail information-->query attendance detail information:Invalid input user information,EQ,1,5,2,3,0,boundary->control->control->control->boundary
98,User:View girls/volunteers attendance button-->View girls/volunteers attendance button:query attendance information-->query attendance information:Attendance information page-->Attendance information page:query attendance detail information-->query attendance detail information:Attendance information,EI,1,5,1,4,0,boundary->control->control->control->control
99,User:View girls/volunteers attendance button-->View girls/volunteers attendance button:query attendance information-->query attendance information:Attendance information page-->Attendance information page:query attendance detail information-->query attendance detail information:Attendance detail information,EI,2,5,1,4,0,boundary->control->control->control->control
100,User:View girls/volunteers attendance button-->View girls/volunteers attendance button:query attendance information-->query attendance information:Attendance information,EI,1,3,1,2,0,boundary->control->control
101,Volunteer coach:Duplicate attendance information,EQ,0,1,0,1,0,control
102,Volunteer coach:Invalid input attendance information,EQ,0,1,0,1,0,control
103,Volunteer coach:Enter attendance detail page-->Enter attendance detail page:validate input attendance info-->validate input attendance info:save attendance detail-->save attendance detail:Duplicate attendance information,EQ,3,4,0,4,0,control->control->control->control
104,Volunteer coach:Enter attendance detail page-->Enter attendance detail page:validate input attendance info-->validate input attendance info:save attendance detail-->save attendance detail:Attendance Detail,EQ,4,4,0,4,0,control->control->control->control
105,Volunteer coach:Enter attendance detail page-->Enter attendance detail page:validate input attendance info-->validate input attendance info:Invalid input attendance information,EQ,2,3,0,3,0,control->control->control
106,Volunteer coach:Login page-->Login page:validate login information-->validate login information:Login,EQ,1,3,0,3,0,control->control->control
107,Volunteer coach:Login page-->Login page:validate login information-->validate login information:Enter attendance detail page-->Enter attendance detail page:validate input attendance info-->validate input attendance info:save attendance detail-->save attendance detail:Duplicate attendance information,EQ,3,6,0,6,0,control->control->control->control->control->control
108,Volunteer coach:Login page-->Login page:validate login information-->validate login information:Enter attendance detail page-->Enter attendance detail page:validate input attendance info-->validate input attendance info:save attendance detail-->save attendance detail:Attendance Detail,EQ,4,6,0,6,0,control->control->control->control->control->control
109,Volunteer coach:Login page-->Login page:validate login information-->validate login information:Enter attendance detail page-->Enter attendance detail page:validate input attendance info-->validate input attendance info:Invalid input attendance information,EQ,2,5,0,5,0,control->control->control->control->control
