id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,System Boundary,0,0,0,0,0,0
2,User,0,0,0,0,0,0
3,Hashtagicon,0,0,167,0,0,0
4,SearchResult,0,0,0,0,0,0
5,Warninginformationofduplicate,0,0,0,0,0,0
6,DeleteEventButton,0,0,0,0,0,0
7,AppMainPage,0,0,0,0,0,0
8,Optionstopost,0,0,0,0,0,0
9,Picture,0,0,0,0,0,0
10,downloadtophone,0,0,0,0,0,0
11,ConfirmDialog,0,0,0,0,0,0
