id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:Navigation Delete Places,Manage subscription,7,1,3,2,0
2,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateTripCalendar->NavigateTripCalendar:Empty list prompting box,Manage subscription,8,2,2,3,0
3,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateShareTripPlan->NavigateShareTripPlan:Share trip plan page,Manage subscription,8,1,2,4,0
4,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateManageSubscription->NavigateManageSubscription:Manage subscriptions page,Manage subscription,8,3,2,2,0
5,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateFindorAddPlaces->NavigateFindorAddPlaces:Find or Add Places Page,Manage subscription,8,2,3,2,0
6,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateAnnotation->NavigateAnnotation:Error prompting box,Manage subscription,8,2,3,2,0
7,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateTripCalendar->NavigateTripCalendar:Empty list prompting box,Manage subscription,6,2,1,2,0
8,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateShareTripPlan->NavigateShareTripPlan:Share trip plan page,Manage subscription,6,1,1,3,0
9,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateManageSubscription->NavigateManageSubscription:Manage subscriptions page,Manage subscription,6,3,1,1,0
10,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateFindorAddPlaces->NavigateFindorAddPlaces:Find or Add Places Page,Manage subscription,6,2,2,1,0
