id,element,useCase,type,component
1,User:Compiling progress bar,Compile,control,Compilingprogressbar
2,User:Compiling success message,Compile,control,Compilingprogressbar
3,User:Build button,Compile,boundary,Buildbutton
4,compile C/C++:WinAVR,Compile,actor,WinAVR
5,Build button:compile C/C++,Compile,control,Compilingprogressbar
6,compile C/C++:Compiling progress bar,Compile,control,Compilingprogressbar
7,compile C/C++:Compiling success message,Compile,control,Compilingprogressbar
8,stl#User:Compiling progress bar,Compile,Stimulus,undefined
9,stl#User:Compiling success message,Compile,Stimulus,undefined
10,stl#User:Build button,Compile,Stimulus,undefined
11,User:parameter set dialog,Create Navigation Instructions,control,parametersetdialog
12,User:Program is updated message,Create Navigation Instructions,control,Compilingprogressbar
13,User:navigation instruction create panel,Create Navigation Instructions,entity,instructions
14,save parameters:Program is updated message,Create Navigation Instructions,control,Compilingprogressbar
15,change the parameters of the elements:save parameters,Create Navigation Instructions,control,parametersetdialog
16,parameter set dialog:change the parameters of the elements,Create Navigation Instructions,control,parametersetdialog
17,display the dragged and dropped navigation instructions:popup parameter change dialog,Create Navigation Instructions,control,parametersetdialog
18,navigation instruction create panel:display the dragged and dropped navigation instructions,Create Navigation Instructions,entity,instructions
19,save parameters:instructions,Create Navigation Instructions,entity,instructions
20,popup parameter change dialog:parameter set dialog,Create Navigation Instructions,control,parametersetdialog
21,stl#User:parameter set dialog,Create Navigation Instructions,Stimulus,undefined
22,stl#User:Program is updated message,Create Navigation Instructions,Stimulus,undefined
23,stl#User:navigation instruction create panel,Create Navigation Instructions,Stimulus,undefined
24,User:light instruction create panel,Create light instructions,entity,lightinstructioncreatepanel
25,User:parameter set dialog,Create light instructions,control,parametersetdialog
26,User:Program is updated message,Create light instructions,control,Compilingprogressbar
27,save parameters:Program is updated message,Create light instructions,control,Compilingprogressbar
28,change the parameters of the elements:save parameters,Create light instructions,control,parametersetdialog
29,parameter set dialog:change the parameters of the elements,Create light instructions,control,parametersetdialog
30,display the dragged and dropped instructions:popup parameter change dialog,Create light instructions,control,parametersetdialog
31,light instruction create panel:display the dragged and dropped instructions,Create light instructions,entity,lightinstructioncreatepanel
32,save parameters:light,Create light instructions,entity,lightinstructioncreatepanel
33,popup parameter change dialog:parameter set dialog,Create light instructions,control,parametersetdialog
34,stl#User:light instruction create panel,Create light instructions,Stimulus,undefined
35,stl#User:parameter set dialog,Create light instructions,Stimulus,undefined
36,stl#User:Program is updated message,Create light instructions,Stimulus,undefined
37,User:Program is updated message,Create sensor instructions,control,Compilingprogressbar
38,User:sensor instruction create panel,Create sensor instructions,entity,sensorinstructioncreatepanel
39,User:parameter set dialog,Create sensor instructions,control,parametersetdialog
40,save parameters:Program is updated message,Create sensor instructions,control,Compilingprogressbar
41,change the parameters of the elements:save parameters,Create sensor instructions,control,parametersetdialog
42,parameter set dialog:change the parameters of the elements,Create sensor instructions,control,parametersetdialog
43,display the dragged and dropped instructions:popup parameter change dialog,Create sensor instructions,control,parametersetdialog
44,sensor instruction create panel:display the dragged and dropped instructions,Create sensor instructions,entity,sensorinstructioncreatepanel
45,popup parameter change dialog:parameter set dialog,Create sensor instructions,control,parametersetdialog
46,save parameters:sensor,Create sensor instructions,entity,sensorinstructioncreatepanel
47,stl#User:Program is updated message,Create sensor instructions,Stimulus,undefined
48,stl#User:sensor instruction create panel,Create sensor instructions,Stimulus,undefined
49,stl#User:parameter set dialog,Create sensor instructions,Stimulus,undefined
50,User:sound instruction create panel,Create sound instructions,entity,soundinstructioncreatepanel
51,User:Program is updated message,Create sound instructions,control,Compilingprogressbar
52,User:parameter set dialog,Create sound instructions,control,parametersetdialog
53,save parameters:Program is updated message,Create sound instructions,control,Compilingprogressbar
54,change the parameters of the elements:save parameters,Create sound instructions,control,parametersetdialog
55,parameter set dialog:change the parameters of the elements,Create sound instructions,control,parametersetdialog
56,display the dragged and dropped instructions:popup parameter change dialog,Create sound instructions,control,parametersetdialog
57,sound instruction create panel:display the dragged and dropped instructions,Create sound instructions,entity,soundinstructioncreatepanel
58,popup parameter change dialog:parameter set dialog,Create sound instructions,control,parametersetdialog
59,save parameters:sound,Create sound instructions,entity,soundinstructioncreatepanel
60,stl#User:sound instruction create panel,Create sound instructions,Stimulus,undefined
61,stl#User:Program is updated message,Create sound instructions,Stimulus,undefined
62,stl#User:parameter set dialog,Create sound instructions,Stimulus,undefined
63,User:demo instruction create panel,Demo,boundary,demoinstructioncreatepanel
