NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Compile,5,10,1,3,1,1,0,0,0,0,0,2,0,0,3,2,8,3.5454545454545454,5.5,3,28.363636363636363,8,0,11,5,5,3,0.33,2.67,0.67,0.33,5.074,7.4468,5.928999999999999
2,Create Navigation Instructions,5,13,0,3,0,2,1,1,0,0,1,3,0,1,2,3,9.333333333333334,4.695652173913044,7.666666666666667,1.3333333333333333,43.82608695652175,8,5,8,5,4,3,0,0,2,4,5.074,17.214,11.219
3,Create light instructions,5,13,0,3,0,2,1,1,0,0,1,3,0,1,2,3,9.333333333333334,4.695652173913044,7.666666666666667,1.3333333333333333,43.82608695652175,8,5,8,5,4,3,0,0,2,4,5.074,17.214,11.219
4,Create sensor instructions,5,13,0,3,0,2,1,1,0,0,1,3,0,1,2,3,9.333333333333334,4.695652173913044,7.666666666666667,1.3333333333333333,43.82608695652175,8,5,8,5,4,3,0,0,2,4,5.074,17.214000000000002,11.219
5,Create sound instructions,5,13,0,3,0,2,1,1,0,0,1,3,0,1,2,3,9.333333333333334,4.695652173913044,7.666666666666667,1.3333333333333333,43.82608695652175,8,5,8,5,4,3,0,0,2,4,5.074,17.214,11.219000000000001
6,Demo,9,14,0,3,2,1,0,0,0,1,0,1,0,1,8,1,50,5.780487804878049,41,16,289.0243902439024,0,0,36,9,9,9,10.89,22.110000000000003,0,0,9.133199999999999,42.1641,25.457700000000003
7,Loading the executable file,6,13,1,5,1,3,0,0,0,0,0,3,0,0,3,3,8.666666666666666,3.4,6.666666666666667,3,29.466666666666665,8,0,15,6,6,4,0.33,2.67,0.67,0.33,6.0888,11.1917,8.7868
8,New/Open File,4,14,0,4,2,1,1,0,0,0,0,0,0,0,4,0,0,5.842105263157895,0,0,0,8,0,8,4,4,2,0.99,5.01,4.69,7.3100000000000005,4.0592,19.241699999999998,9.254199999999999
9,Save File,5,12,0,4,2,2,0,0,0,0,0,1,0,0,4,1,24,3.3157894736842106,19,6,79.57894736842105,8,0,12,5,5,3,1.32,4.68,0,0,5.074,12.164499999999999,6.822
10,Translate to C,6,13,0,4,1,3,0,0,0,0,0,3,0,0,3,3,9.333333333333334,3.8636363636363638,7.333333333333333,3.3333333333333335,36.06060606060606,12,0,12,6,6,3,0,3,0,0,6.0888,15.342,10.6338
