NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Create a limited user_admin,16,32,0,5,2,2,1,0,0,3,0,4,0,3,12,4,17.5,8.444444444444445,13.5,3.25,147.77777777777777,12,10,44,16,14,13,10.610000000000001,15.39,8.7,6.300000000000001,16.236799999999995,68.8062,43.56880000000002
2,Create new case,13,22,0,4,2,1,1,0,0,2,0,2,0,2,11,2,32,7.607843137254902,25.5,10,243.45098039215685,12,10,32,13,11,10,12.930000000000001,20.070000000000004,3.35,4.65,13.192399999999996,63.1769,36.781400000000005
3,Log Activity_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Log activity,9,16,0,4,2,1,1,0,0,2,0,2,0,2,7,2,21,6.424242424242424,16.5,3.5,134.9090909090909,12,0,24,9,9,6,5.94,20.060000000000006,0,3,9.133199999999999,40.862100000000005,23.388199999999998
5,View document,6,13,0,4,2,1,1,1,0,1,1,2,0,2,4,2,11.5,3.1176470588235294,8.5,4,35.85294117647059,12,0,11,6,6,3,1.32,8.68,1.34,4.66,6.0888,9.2541,7.1433
6,activate user,11,20,0,3,2,0,1,0,0,3,0,3,0,3,8,3,17,6.8,13.333333333333334,1,115.6,8,10,28,11,9,9,5.96,12.04,12.370000000000001,9.63,11.162799999999997,49.2339,31.755300000000002
7,check case information,5,12,0,3,2,1,0,0,0,2,0,2,0,2,3,2,9.5,3.7142857142857144,7,1.5,35.285714285714285,0,0,20,5,5,5,4.29,8.71,0,0,5.074,10.1177,6.821999999999999
8,check case information_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,create a limited user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,create high level user,8,17,0,4,2,1,1,0,0,2,0,2,0,2,6,2,18,7.214285714285714,14,1.5,129.85714285714286,12,0,20,8,8,5,4.62,18.380000000000003,0,3,8.1184,31.755800000000004,21.442400000000003
11,edit case,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,edit case,14,23,0,4,2,1,1,0,0,2,0,2,0,2,12,2,42.5,7.859154929577465,35.5,12.5,334.01408450704224,4,20,36,14,10,13,34.220000000000006,24.78,5.34,1.6600000000000001,14.207199999999995,75.7878,49.87270000000001
13,edit user,11,20,0,3,2,0,1,0,0,3,0,3,0,3,8,3,17,9.05,13.333333333333334,2.3333333333333335,153.85000000000002,12,0,31,11,11,8,7.92,25.080000000000002,1.34,5.66,11.162799999999997,51.17020000000001,32.5533
14,inactivate user,11,20,0,3,2,0,1,0,0,3,0,3,0,3,8,3,17,9.05,13.333333333333334,2.3333333333333335,153.85000000000002,12,0,31,11,11,8,7.92,25.08000000000001,1.34,5.66,11.162799999999997,51.1702,32.5533
15,log activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,report generation,8,19,0,6,4,1,1,0,0,2,0,2,0,2,6,2,18.5,3.896551724137931,14.5,4,72.08620689655173,12,0,20,8,8,5,4.95,21.05,0,1,8.1184,18.4267,13.6094
17,report_generation_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,reset case,19,25,0,5,3,1,1,0,0,3,0,3,0,3,16,3,34.333333333333336,6.535714285714286,28,8.333333333333334,224.39285714285717,8,5,63,19,18,17,16.52,33.480000000000004,2.0100000000000002,2.99,19.2812,91.6534,59.22570000000002
19,reset password,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,reset password,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,search by ratings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,upload document,11,19,0,5,3,1,1,0,0,3,0,3,0,3,8,3,16,5.54054054054054,12.333333333333334,4.333333333333333,88.64864864864865,4,0,40,11,11,10,9.9,22.100000000000005,0,1,11.162799999999997,37.8991,24.2943
23,upload document_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,view coudment_admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,view document,13,21,0,5,3,1,1,0,0,2,0,3,0,2,10,3,20.666666666666668,4.938775510204081,16.333333333333332,1.6666666666666667,102.06802721088435,28,0,24,13,13,6,4.62,32.38,0,5,13.192399999999996,42.662600000000005,26.926399999999997
