id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#HorizontallySwipeableLayout_onTouch->HorizontallySwipeableLayout_onTouch,src,2,0,0,0,0
2,stl#AppsLayoutPageAdapter_onClick->AppsLayoutPageAdapter_onClick->AppInfo_isEmpty,src,3,0,0,0,0
3,stl#AppsLayoutPageAdapter_onClick->AppsLayoutPageAdapter_onClick,src,2,0,0,0,0
4,stl#AppsPage_onLongClick->AppsPage_onLongClick,src,2,0,0,0,0
5,stl#SystemAppsDBHelper_onCreate->SystemAppsDBHelper_onCreate,src,2,0,0,0,0
6,stl#AppPagesManager_onReceive->AppPagesManager_onReceive->AppsLayoutDBHelper_upgrade,src,3,0,0,0,0
7,stl#AllTheAppsActivity_onStop->AllTheAppsActivity_onStop,src,2,0,0,0,0
8,stl#AllTheAppsActivity_onStart->AllTheAppsActivity_onStart->AppsPanel_reloadPages->AppsPanel_setPageDisplayed->AppsPageScroller_setPageDisplayed->AppsPageScroller_getTotalPages->AppsPageScroller_getGravity->AppsPageScroller_setCurrentlyDisplayed->AppsPageScroller_requestPageLayout->AppPagesManager_getCurrentlyDisplayed,src,10,0,0,0,0
9,stl#AllTheAppsActivity_onPause->AllTheAppsActivity_onPause->AppPagesManager_store,src,3,0,0,0,0
10,stl#AllTheAppsActivity_onResume->AllTheAppsActivity_onResume->AppsPanel_reloadPages->AppsPanel_setPageDisplayed->AppsPageScroller_setPageDisplayed->AppsPageScroller_getTotalPages->AppsPageScroller_getGravity->AppsPageScroller_setCurrentlyDisplayed->AppsPageScroller_requestPageLayout->AppPagesManager_getCurrentlyDisplayed,src,10,0,0,0,0
11,stl#AllTheAppsActivity_onCreateOptionsMenu->AllTheAppsActivity_onCreateOptionsMenu,src,2,0,0,0,0
12,stl#AllTheAppsActivity_onCreate->AllTheAppsActivity_onCreate->AppPagesManager_AppPagesManager->AppsPanel_reloadPages->AppsPanel_setPageDisplayed->AppsPageScroller_setPageDisplayed->AppsPageScroller_getTotalPages->AppsPageScroller_getGravity->AppsPageScroller_setCurrentlyDisplayed->AppsPageScroller_requestPageLayout->AppPagesManager_getCurrentlyDisplayed,src,11,0,0,0,0
13,stl#AllTheAppsLayout_onTouchEvent->AllTheAppsLayout_onTouchEvent->AppsPanel_stopShrinkedMode->AppsPageScroller_stopShrinkedMode->PageIndicator_setActiveColor->PageIndicator_setInactiveColor->AllTheAppsLayout_releaseFloatView->AppsPanel_stopShrinkedMode,src,8,0,0,0,0
14,stl#AllTheAppsLayout_onTouchEvent->AllTheAppsLayout_onTouchEvent->AppsPanel_stopShrinkedMode->AppsPageScroller_stopShrinkedMode->PageIndicator_setActiveColor->PageIndicator_setInactiveColor->AllTheAppsLayout_releaseFloatView->AllTheAppsLayout_releaseFloatView,src,8,0,0,0,0
