id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Employee:Coupon Notification Popup Window->Employee:Coupon Notification Popup Window->Coupon Notification Popup Window:Redeem,Receive Coupon - Android,TRAN_NA,3,0,5,2,15
2,stl#Employee:Coupon Notification Popup Window->Employee:Coupon Notification Popup Window->Coupon Notification Popup Window:Save it later->Save it later:Local coupon database,Receive Coupon - Android,TRAN_NA,4,0,3.6666666666666665,3,14.666666666666666
3,stl#Employee:Coupon Notification Popup Window->Employee:Coupon Notification Popup Window->Coupon Notification Popup Window:Cancel,Receive Coupon - Android,TRAN_NA,3,0,5,2,15
4,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:Invoke->Invoke:Validating redemption password,Receive Coupon - Android,CTRL,5,0,2,4,10
5,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:Invoke->Invoke:Notifying partner,Receive Coupon - Android,CTRL,5,0,2,4,10
6,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:Invoke->Invoke:Logging transaction,Receive Coupon - Android,CTRL,5,0,2,4,10
7,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:Invoke->Invoke:Billing partner,Receive Coupon - Android,CTRL,5,0,2,4,10
8,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,CTRL,5,0,2,4,10
9,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,EXTCLL,5,0,2,4,10
10,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,DM,5,0,2,4,10
11,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,EI,5,0,2,4,10
12,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:retrieve data from account,Receive Coupon - Android,CTRL,6,0,2.6,5,15.600000000000001
13,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Validating redemption password,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
14,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Notifying partner,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
15,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Logging transaction,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
16,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Billing partner,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
17,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Coupon Notification Popup Window->Coupon Notification Popup Window:Redeem,Receive Coupon - Android,TRAN_NA,7,0,3.3333333333333335,6,23.333333333333336
18,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Coupon Notification Popup Window->Coupon Notification Popup Window:Save it later->Save it later:Local coupon database,Receive Coupon - Android,TRAN_NA,8,0,3,7,24
19,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Coupon Notification Popup Window->Coupon Notification Popup Window:Cancel,Receive Coupon - Android,TRAN_NA,7,0,3.3333333333333335,6,23.333333333333336
20,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:Coupon Notification Popup Window->Coupon Notification Popup Window:Redeem,Receive Coupon - Android,TRAN_NA,5,0,3.5,4,17.5
21,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:Coupon Notification Popup Window->Coupon Notification Popup Window:Save it later->Save it later:Local coupon database,Receive Coupon - Android,TRAN_NA,6,0,3,5,18
22,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:Geo fence->Geo fence:Coupon Notification Popup Window->Coupon Notification Popup Window:Cancel,Receive Coupon - Android,TRAN_NA,5,0,3.5,4,17.5
23,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:GPS not work page,Receive Coupon - Android,CTRL,3,0,1,2,3
24,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:GPS not work page,Receive Coupon - Android,EXTCLL,3,0,1,2,3
25,stl#Employee:Check GPS->Employee:Check GPS->Check GPS:GPS not work page,Receive Coupon - Android,INT,3,0,1,2,3
26,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:Invoke->Invoke:Validating redemption password,Receive Coupon - Android,CTRL,5,0,2,4,10
27,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:Invoke->Invoke:Notifying partner,Receive Coupon - Android,CTRL,5,0,2,4,10
28,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:Invoke->Invoke:Logging transaction,Receive Coupon - Android,CTRL,5,0,2,4,10
29,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:Invoke->Invoke:Billing partner,Receive Coupon - Android,CTRL,5,0,2,4,10
30,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,CTRL,5,0,2,4,10
31,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,EXTCLL,5,0,2,4,10
32,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,DM,5,0,2,4,10
33,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:account,Receive Coupon - Android,EI,5,0,2,4,10
34,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:retrieve data from account,Receive Coupon - Android,CTRL,6,0,2.6,5,15.600000000000001
35,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Validating redemption password,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
36,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Notifying partner,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
37,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Logging transaction,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
38,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Invoke->Invoke:Billing partner,Receive Coupon - Android,CTRL,7,0,2.3333333333333335,6,16.333333333333336
39,stl#Employee:check internet->Employee:check internet->check internet:Geo fence->Geo fence:retrieve data from account->retrieve data from account:Geo fence->Geo fence:Coupon Notification Popup Window->Coupon Notification Popup Window:Redeem,Receive Coupon - Android,TRAN_NA,7,0,3.3333333333333335,6,23.333333333333336
