id,element,useCase,type,component
34,Student:link for the map of the village,View maps of the villege,control,Village Map Page
35,Display static map of the tribe's village:static map of the tribe's village,View maps of the villege,control,Village Map Page
36,link for the map of the village:Display static map of the tribe's village,View maps of the villege,control,Village Map Page
37,stl#Student:static map of the tribe's village,View maps of the villege,Stimulus,undefined
38,stl#Student:link for the map of the village,View maps of the villege,Stimulus,undefined
39,Student:video frame,View transcript of video,boundary,videoframe
40,Student:video frame,View transcript of video,boundary,videoframe
41,Student:Yanomamo home page,View transcript of video,boundary,Yanomamo HomePage
42,Yanomamo home page:load video,View transcript of video,boundary,videoframe
43,load video:video frame,View transcript of video,boundary,videoframe
44,load video:video frame,View transcript of video,boundary,videoframe
45,stl#Student:video frame,View transcript of video,Stimulus,undefined
46,stl#Student:video frame,View transcript of video,Stimulus,undefined
47,stl#Student:Yanomamo home page,View transcript of video,Stimulus,undefined
48,Student:member name in the transcripts,link text to TBM,boundary,membernameinthetranscripts
49,Student:video frame,link text to TBM,boundary,videoframe
50,Student:error message for not statistics,link text to TBM,boundary,Statistics
51,Student:genealogy statistics,link text to TBM,boundary,Statistics
52,display genealogy statistics:calculate genealogy statisticss,link text to TBM,boundary,Statistics
53,display genealogy statistics:circle identification in video,link text to TBM,boundary,Statistics
54,member name in the transcripts:display genealogy statistics,link text to TBM,boundary,Statistics
55,calculate genealogy statisticss:genealogy statistics,link text to TBM,boundary,Statistics
56,stl#Student:member name in the transcripts,link text to TBM,Stimulus,undefined
57,stl#Student:video frame,link text to TBM,Stimulus,undefined
58,stl#Student:error message for not statistics,link text to TBM,Stimulus,undefined
59,stl#Student:genealogy statistics,link text to TBM,Stimulus,undefined
60,calculate genealogy statisticss:error message for not statistics,link text to genealogy, statistics and indicate on TBM,boundary,Statistics
61,calculate genealogy statisticss:genealogy statistics,link text to genealogy, statistics and indicate on TBM,boundary,Statistics
62,display genealogy statistics:calculate genealogy statisticss,link text to genealogy, statistics and indicate on TBM,boundary,Statistics
63,circle identification in video:video frame,link text to genealogy, statistics and indicate on TBM,boundary,videoframe
64,display genealogy statistics:circle identification in video,link text to genealogy, statistics and indicate on TBM,boundary,Statistics
65,Student:error message for not statistics,link text to genealogy, statistics and indicate on TBM,boundary,Statistics
66,Student:video frame,link text to genealogy, statistics and indicate on TBM,boundary,videoframe
67,stl#Student:error message for not statistics,link text to genealogy, statistics and indicate on TBM,Stimulus,undefined
68,stl#Student:video frame,link text to genealogy, statistics and indicate on TBM,Stimulus,undefined
69,Student:image gallery page,view image gallery,control,Image Gallery Page
70,Student:the image gallery link on the home page,view image gallery,control,Image Gallery Page
71,Display image gallery page:image gallery page,view image gallery,control,Image Gallery Page
72,the image gallery link on the home page:Display image gallery page,view image gallery,control,Image Gallery Page
73,stl#Student:image gallery page,view image gallery,Stimulus,undefined
74,stl#Student:the image gallery link on the home page,view image gallery,Stimulus,undefined
75,Student:interation/literature page,view interpretations/literature on video,boundary,Interactive Text
76,Student:Interpretations/Literature link in home page,view interpretations/literature on video,boundary,Interactive Text
77,Interpretations/Literature link in home page:display athe interpretations/literature page,view interpretations/literature on video,boundary,Interactive Text
78,display athe interpretations/literature page:interation/literature page,view interpretations/literature on video,boundary,Interactive Text
79,stl#Student:interation/literature page,view interpretations/literature on video,Stimulus,undefined
80,stl#Student:Interpretations/Literature link in home page,view interpretations/literature on video,Stimulus,undefined
