id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Student:genealogy statistics->Student:genealogy statistics,Hide info,2,1,0,0,0
2,stl#Student:error message for not statistics->Student:error message for not statistics,Hide info,2,1,0,0,0
3,stl#Student:video frame->Student:video frame,Hide info,2,1,0,0,0
4,stl#Student:Hide info button->Student:Hide info button->Hide info button:hide the genealogy and statistics frames->hide the genealogy and statistics frames:calculate genealogy statisticss->calculate genealogy statisticss:error message for not statistics,Hide info,5,4,0,0,0
5,stl#Student:Hide info button->Student:Hide info button->Hide info button:hide the genealogy and statistics frames->hide the genealogy and statistics frames:calculate genealogy statisticss->calculate genealogy statisticss:genealogy statistics,Hide info,5,4,0,0,0
6,stl#Student:Hide info button->Student:Hide info button->Hide info button:hide the genealogy and statistics frames->hide the genealogy and statistics frames:circle identification in video->circle identification in video:video frame,Hide info,5,4,0,0,0
7,stl#Student:Hide info button->Student:Hide info button->Hide info button:hide the genealogy and statistics frames->hide the genealogy and statistics frames:genealogy statistics,Hide info,4,3,0,0,0
8,stl#Student:Hide info button->Student:Hide info button->Hide info button:hide the genealogy and statistics frames->hide the genealogy and statistics frames:video frame,Hide info,4,3,0,0,0
9,stl#Student:genealogy statistics->Student:genealogy statistics,Play/pause/resize video,2,1,0,0,0
10,stl#Student:video frame->Student:video frame,Play/pause/resize video,2,1,0,0,0
11,stl#Student:play pause resice buttons of video player->Student:play pause resice buttons of video player->play pause resice buttons of video player:control video player->control video player:genealogy statistics,Play/pause/resize video,4,3,0,0,0
12,stl#Student:play pause resice buttons of video player->Student:play pause resice buttons of video player->play pause resice buttons of video player:control video player->control video player:video frame,Play/pause/resize video,4,3,0,0,0
13,stl#Student:play pause resice buttons of video player->Student:play pause resice buttons of video player->play pause resice buttons of video player:control video player->control video player:Video player,Play/pause/resize video,4,3,0,0,0
14,stl#Student:transcript frame of the home page->Student:transcript frame of the home page,Rolling transcripts,2,1,0,0,0
15,stl#Student:Control bar of the video->Student:Control bar of the video->Control bar of the video:display the transcirpt block on the video frame->display the transcirpt block on the video frame:transcript frame of the home page,Rolling transcripts,4,3,0,0,0
16,stl#Student:static map of the tribe's village->Student:static map of the tribe's village,View maps of the villege,2,0,1,0,0
17,stl#Student:link for the map of the village->Student:link for the map of the village->link for the map of the village:Display static map of the tribe's village->Display static map of the tribe's village:static map of the tribe's village,View maps of the villege,4,0,3,0,0
18,stl#Student:video frame->Student:video frame,View transcript of video,2,1,0,0,0
19,stl#Student:video frame->Student:video frame,View transcript of video,2,1,0,0,0
20,stl#Student:Yanomamo home page->Student:Yanomamo home page->Yanomamo home page:load video->load video:video frame,View transcript of video,4,3,0,0,0
21,stl#Student:Yanomamo home page->Student:Yanomamo home page->Yanomamo home page:load video->load video:video frame,View transcript of video,4,3,0,0,0
22,stl#Student:member name in the transcripts->Student:member name in the transcripts->member name in the transcripts:display genealogy statistics->display genealogy statistics:calculate genealogy statisticss->calculate genealogy statisticss:genealogy statistics,link text to TBM,5,4,0,0,0
23,stl#Student:member name in the transcripts->Student:member name in the transcripts->member name in the transcripts:display genealogy statistics->display genealogy statistics:circle identification in video,link text to TBM,4,3,0,0,0
24,stl#Student:video frame->Student:video frame,link text to TBM,2,1,0,0,0
25,stl#Student:error message for not statistics->Student:error message for not statistics,link text to TBM,2,1,0,0,0
26,stl#Student:genealogy statistics->Student:genealogy statistics,link text to TBM,2,1,0,0,0
27,stl#Student:error message for not statistics->Student:error message for not statistics,link text to genealogy, statistics and indicate on TBM,2,1,0,0,0
28,stl#Student:video frame->Student:video frame,link text to genealogy, statistics and indicate on TBM,2,1,0,0,0
29,stl#Student:image gallery page->Student:image gallery page,view image gallery,2,0,1,0,0
30,stl#Student:the image gallery link on the home page->Student:the image gallery link on the home page->the image gallery link on the home page:Display image gallery page->Display image gallery page:image gallery page,view image gallery,4,0,3,0,0
31,stl#Student:interation/literature page->Student:interation/literature page,view interpretations/literature on video,2,1,0,0,0
32,stl#Student:Interpretations/Literature link in home page->Student:Interpretations/Literature link in home page->Interpretations/Literature link in home page:display athe interpretations/literature page->display athe interpretations/literature page:interation/literature page,view interpretations/literature on video,4,3,0,0,0
