id,path,functional,transactional,path_length,diagram,useCase
1,User->Job list page->validate input data->Invalid input data,EQ,CTRL|INT,undefined,Search for jobs,Search for jobs
2,User->Job search page->verify input information->invalid input information,EQ,CTRL|INT,undefined,Search for jobs,Search for jobs
3,User->Job search page->verify input information->Search by input keywords from Indeed.com->Indeed.com,FUNC_NA,CTRL|EXTIVK,undefined,Search for jobs,Search for jobs
4,Indeed.com->Sort search results->Job list page,FUNC_NA,CTRL|EXTCLL|INT,undefined,Search for jobs,Search for jobs
