id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:Navigation Delete Places,Manage subscription,undefined,3,3,0,0
2,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateTripCalendar->NavigateTripCalendar:Empty list prompting box,Manage subscription,undefined,4,3,0,0
3,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateShareTripPlan->NavigateShareTripPlan:Share trip plan page,Manage subscription,undefined,4,3,0,0
4,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateManageSubscription->NavigateManageSubscription:Manage subscriptions page,Manage subscription,undefined,4,3,0,0
5,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateFindorAddPlaces->NavigateFindorAddPlaces:Find or Add Places Page,Manage subscription,undefined,4,3,0,0
6,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:Navigation Delete Places->Navigation Delete Places:Place list page->Place list page:NavigateAnnotation->NavigateAnnotation:Error prompting box,Manage subscription,undefined,4,3,0,0
7,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateTripCalendar->NavigateTripCalendar:Empty list prompting box,Manage subscription,undefined,3,2,0,0
8,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateShareTripPlan->NavigateShareTripPlan:Share trip plan page,Manage subscription,undefined,3,2,0,0
9,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateManageSubscription->NavigateManageSubscription:Manage subscriptions page,Manage subscription,undefined,3,2,0,0
10,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateFindorAddPlaces->NavigateFindorAddPlaces:Find or Add Places Page,Manage subscription,undefined,3,2,0,0
11,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place list page->Place list page:NavigateAnnotation->NavigateAnnotation:Error prompting box,Manage subscription,undefined,3,2,0,0
12,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Place,Manage subscription,undefined,1,1,1,0
13,stl#Traveler:Trip plan selection page->Traveler:Trip plan selection page->Trip plan selection page:Place Controller->Place Controller:Error controller->Error controller:Error prompting box,Manage subscription,undefined,2,2,0,0
