id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Admin->product detail->change product status->notify update of product->update of product message,EQ,CTRL|INT,5,undefined,2,0,1,Approve pending product,Approve pending product
2,Admin->product detail->change product status->product,EI,CTRL|DM|EI,4,undefined,1,1,1,Approve pending product,Approve pending product
3,Admin->products tab->redirect to all product lists->product list,EQ,CTRL|INT,4,undefined,1,0,1,Approve pending product,Approve pending product
4,Admin->products tab->redirect to all product lists->product,EI,CTRL|DM|EI,4,undefined,1,1,1,Approve pending product,Approve pending product
5,Admin->product list->query product detail->product,EI,CTRL|DM|EI,4,undefined,1,1,1,Approve pending product,Approve pending product
6,Admin->product list->query product detail->product detail,EQ,CTRL|INT,4,undefined,1,0,1,Approve pending product,Approve pending product
