id,path,transactional,path_length,diagram,useCase
1,Admin->product detail->change product status->notify update of product->update of product message,CTRL,5,Approve pending product,Approve pending product
2,Admin->product detail->change product status->notify update of product->update of product message,INT,5,Approve pending product,Approve pending product
3,Admin->product detail->change product status->product,CTRL,4,Approve pending product,Approve pending product
4,Admin->product detail->change product status->product,DM,4,Approve pending product,Approve pending product
5,Admin->product detail->change product status->product,EI,4,Approve pending product,Approve pending product
6,Admin->products tab->redirect to all product lists->product list,CTRL,4,Approve pending product,Approve pending product
7,Admin->products tab->redirect to all product lists->product list,INT,4,Approve pending product,Approve pending product
8,Admin->products tab->redirect to all product lists->product,CTRL,4,Approve pending product,Approve pending product
9,Admin->products tab->redirect to all product lists->product,DM,4,Approve pending product,Approve pending product
10,Admin->products tab->redirect to all product lists->product,EI,4,Approve pending product,Approve pending product
11,Admin->product list->query product detail->product,CTRL,4,Approve pending product,Approve pending product
12,Admin->product list->query product detail->product,DM,4,Approve pending product,Approve pending product
13,Admin->product list->query product detail->product,EI,4,Approve pending product,Approve pending product
14,Admin->product list->query product detail->product detail,CTRL,4,Approve pending product,Approve pending product
15,Admin->product list->query product detail->product detail,INT,4,Approve pending product,Approve pending product
