id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
1,administrator:survey list page-->survey list page:retrieve the survey detail-->retrieve the survey detail:survey detail,Import a survey from survey monkey,CTRL,4,1,14,3,56
2,administrator:survey list page-->survey list page:retrieve the survey detail-->retrieve the survey detail:check survey and insert to data to database-->check survey and insert to data to database:survey monkey,Import a survey from survey monkey,CTRL,5,3,14,4,70
3,administrator:survey list page-->survey list page:retrieve the survey detail-->retrieve the survey detail:check survey and insert to data to database-->check survey and insert to data to database:survey database,Import a survey from survey monkey,CTRL,5,3,14,4,70
4,administrator:survey list page-->survey list page:retrieve the survey detail-->retrieve the survey detail:check survey and insert to data to database-->check survey and insert to data to database:survey import page-->survey import page:retrieve survey detail-->retrieve survey detail:survey monkey,Import a survey from survey monkey,CTRL,7,3,14,6,98
5,administrator:survey list page-->survey list page:retrieve the survey detail-->retrieve the survey detail:check survey and insert to data to database-->check survey and insert to data to database:survey import page-->survey import page:retrieve survey detail-->retrieve survey detail:prompt error message-->prompt error message:error message,Import a survey from survey monkey,CTRL,8,3,14,7,112
6,administrator:error message,Import a survey from survey monkey,CTRL,2,0,14,1,28
7,administrator:survey import page-->survey import page:retrieve survey detail-->retrieve survey detail:survey monkey,Import a survey from survey monkey,CTRL,4,0,14,3,56
8,administrator:survey import page-->survey import page:retrieve survey detail-->retrieve survey detail:prompt error message-->prompt error message:error message,Import a survey from survey monkey,CTRL,5,0,14,4,70
9,administrator:redirect to HKZ login page,Logout,CTRL;EXTCLL;INT,2,0,3,1,6
10,administrator:logout button-->logout button:logout user-->logout user:redirect to HKZ login page,Logout,TRAN_NA,4,0,2.3333333333333335,3,9.333333333333334
11,administrator:new survey button-->new survey button:retrive school path and survey-->retrive school path and survey:survey list,Navigate in the category list,CTRL;EXTCLL;INT,4,1,9,3,36
12,administrator:new survey button-->new survey button:retrive school path and survey-->retrive school path and survey:display school list-->display school list:shcool list-->shcool list:display path list-->display path list:survey list,Navigate in the category list,TRAN_NA,7,1,12,6,84
13,administrator:new survey button-->new survey button:retrive school path and survey-->retrive school path and survey:display school list-->display school list:shcool list-->shcool list:display path list-->display path list:path list,Navigate in the category list,TRAN_NA,7,2,12,6,84
14,administrator:new survey button-->new survey button:retrive school path and survey-->retrive school path and survey:display school list-->display school list:shcool list-->shcool list:display path list-->display path list:display survey list and question list-->display survey list and question list:survey list,Navigate in the category list,TRAN_NA,8,3,13.285714285714286,7,106.28571428571429
15,administrator:path list,Navigate in the category list,CTRL;EXTCLL;INT,2,1,21,1,42
16,administrator:survey list,Navigate in the category list,CTRL;EXTCLL;INT,2,0,21,1,42
17,administrator:shcool list-->shcool list:display path list-->display path list:survey list,Navigate in the category list,TRAN_NA,4,0,21,3,84
18,administrator:shcool list-->shcool list:display path list-->display path list:path list,Navigate in the category list,TRAN_NA,4,1,21,3,84
19,administrator:shcool list-->shcool list:display path list-->display path list:display survey list and question list-->display survey list and question list:survey list,Navigate in the category list,TRAN_NA,5,2,21,4,105
20,administrator:question category list-->question category list:display a quesiton list of selected question type-->display a quesiton list of selected question type:question list,Navigate in the category list,TRAN_NA,4,0,21,3,84
21,administrator:question category list-->question category list:display a quesiton list of selected question type-->display a quesiton list of selected question type:display question list-->display question list:question list,Navigate in the category list,TRAN_NA,5,0,21,4,105
22,administrator:question category list-->question category list:display a quesiton list of selected question type-->display a quesiton list of selected question type:display question list-->display question list:display question-->display question:question list,Navigate in the category list,TRAN_NA,6,0,21,5,126
23,administrator:question category list-->question category list:display a quesiton list of selected question type-->display a quesiton list of selected question type:display question list-->display question list:display question-->display question:question,Navigate in the category list,TRAN_NA,6,0,21,5,126
24,administrator:question category list-->question category list:display a quesiton list of selected question type-->display a quesiton list of selected question type:display question list-->display question list:answer,Navigate in the category list,TRAN_NA,5,1,16,4,80
25,administrator:question,Navigate in the category list,CTRL;EXTCLL;INT,2,0,21,1,42
26,administrator:question list,Navigate in the category list,CTRL;EXTCLL;INT,2,0,21,1,42
27,administrator:school list page-->school list page:retrieve school information from db-->retrieve school information from db:school informaiton,add a school by name or address,CTRL,4,0,5,3,20
28,administrator:school list page-->school list page:retrieve school information from db-->retrieve school information from db:insert the school and address-->insert the school and address:success message,add a school by name or address,CTRL;EXTCLL;INT,5,0,5,4,25
29,administrator:school list page-->school list page:retrieve school information from db-->retrieve school information from db:insert the school and address-->insert the school and address:school informaiton,add a school by name or address,CTRL,5,0,5,4,25
30,administrator:school list page-->school list page:retrieve school information from db-->retrieve school information from db:display error message for same name and address-->display error message for same name and address:same school and name message,add a school by name or address,TRAN_NA,5,0,5,4,25
31,administrator:same school and name message,add a school by name or address,CTRL;EXTCLL;INT,2,0,5,1,10
32,administrator:success message,add a school by name or address,CTRL;EXTCLL;INT,2,0,5,1,10
33,administrator:map of selected paths-->map of selected paths:display comment box over map-->display comment box over map:question list,add markers,TRAN_NA,4,1,2.6666666666666665,3,10.666666666666666
34,administrator:map of selected paths-->map of selected paths:display comment box over map-->display comment box over map:comment text over map-->comment text over map:insert the comment-->insert the comment:insert success,add markers,TRAN_NA,6,1,3.6,5,21.6
35,administrator:map of selected paths-->map of selected paths:display comment box over map-->display comment box over map:comment text over map-->comment text over map:insert the comment-->insert the comment:error message for over 500 characters,add markers,TRAN_NA,6,1,3.6,5,21.6
36,administrator:map of selected paths-->map of selected paths:display comment box over map-->display comment box over map:comment text over map-->comment text over map:insert the comment-->insert the comment:display question-->display question:insert success,add markers,TRAN_NA,7,2,3.5,6,24.5
37,administrator:map of selected paths-->map of selected paths:display comment box over map-->display comment box over map:comment text over map-->comment text over map:insert the comment-->insert the comment:display question-->display question:question list,add markers,TRAN_NA,7,2,3.1666666666666665,6,22.166666666666664
38,administrator:map of selected paths-->map of selected paths:display comment box over map-->display comment box over map:comment text over map-->comment text over map:insert the comment-->insert the comment:comment,add markers,TRAN_NA,6,2,3.4,5,20.4
39,administrator:error message for over 500 characters,add markers,CTRL;EXTCLL;INT,2,0,5,1,10
40,administrator:insert success,add markers,CTRL;EXTCLL;INT,2,0,5,1,10
41,administrator:map view-->map view:drap starting point and type path name-->drap starting point and type path name:save path and location information-->save path and location information:path and location information,add path,TRAN_NA,5,1,4.25,4,21.25
42,administrator:map view-->map view:drap starting point and type path name-->drap starting point and type path name:success message,add path,TRAN_NA,4,2,3,3,12
43,administrator:school list page-->school list page:pin the location in map-->pin the location in map:map view-->map view:drap starting point and type path name-->drap starting point and type path name:save path and location information-->save path and location information:path and location information,add path,TRAN_NA,7,1,3.8333333333333335,6,26.833333333333336
44,administrator:school list page-->school list page:pin the location in map-->pin the location in map:map view-->map view:drap starting point and type path name-->drap starting point and type path name:success message,add path,TRAN_NA,6,2,3,5,18
45,administrator:category button,answer survey questions,CTRL;EXTCLL;DM;EI,2,0,8,1,16
