id,path,transactional,path_length,diagram,useCase
1,Admin->newsletter creating page->save newsletter information->send notification->notification,CTRL,5,Create and email newsletter,Create and email newsletter
2,Admin->newsletter creating page->save newsletter information->send notification->notification,DM,5,Create and email newsletter,Create and email newsletter
3,Admin->newsletter creating page->save newsletter information->send notification->notification,EI,5,Create and email newsletter,Create and email newsletter
4,Admin->newsletter creating page->save newsletter information->newsletter,CTRL,4,Create and email newsletter,Create and email newsletter
5,Admin->newsletter creating page->save newsletter information->newsletter,DM,4,Create and email newsletter,Create and email newsletter
6,Admin->newsletter creating page->save newsletter information->newsletter,EI,4,Create and email newsletter,Create and email newsletter
7,Admin->Newsletter tag->redirect to newsletter main page->newsletter main page,CTRL,4,Create and email newsletter,Create and email newsletter
8,Admin->Newsletter tag->redirect to newsletter main page->newsletter main page,INT,4,Create and email newsletter,Create and email newsletter
9,Admin->newsletter them page->redirect to newsletter creating page->newsletter creating page,CTRL,4,Create and email newsletter,Create and email newsletter
10,Admin->newsletter them page->redirect to newsletter creating page->newsletter creating page,INT,4,Create and email newsletter,Create and email newsletter
11,Admin->newsletter main page->redirect to select theme page->newsletter them page,CTRL,4,Create and email newsletter,Create and email newsletter
12,Admin->newsletter main page->redirect to select theme page->newsletter them page,INT,4,Create and email newsletter,Create and email newsletter
