id,element,useCase,type,component
1,User:Delete requirement button,Delete degress requirement,boundary,Requirement
2,User:deletion success message,Delete degress requirement,boundary,DesiredCoursesSelectionPage
3,User:requirements lists,Delete degress requirement,boundary,Requirement
4,User:deletion can not finish,Delete degress requirement,boundary,DesiredCoursesSelectionPage
5,Delete requirement button:check correctness of the input,Delete degress requirement,boundary,DesiredCoursesSelectionPage
6,check correctness of the input:requirements lists,Delete degress requirement,boundary,Requirement
7,check correctness of the input:delete requirement from db,Delete degress requirement,boundary,Requirement
8,check correctness of the input:course requirements,Delete degress requirement,boundary,Requirement
9,delete requirement from db:course requirements,Delete degress requirement,boundary,Requirement
10,delete requirement from db:deletion can not finish,Delete degress requirement,boundary,DesiredCoursesSelectionPage
11,delete requirement from db:show confirmation requirement is deleted,Delete degress requirement,control,RequirementController
12,show confirmation requirement is deleted:deletion success message,Delete degress requirement,boundary,DesiredCoursesSelectionPage
13,stl#User:Delete requirement button,Delete degress requirement,Stimulus,undefined
14,stl#User:deletion success message,Delete degress requirement,Stimulus,undefined
15,stl#User:requirements lists,Delete degress requirement,Stimulus,undefined
16,stl#User:deletion can not finish,Delete degress requirement,Stimulus,undefined
