id,path,functional,transactional,path_length,diagram,useCase
1,User->Load button->display file selector->File selector,EQ,CTRL|INT,undefined,Loading the executable file,Loading the executable file
2,User->File selector->File,FUNC_NA,TRAN_NA,undefined,Loading the executable file,Loading the executable file
3,User->File selector->Load program to microcontroller->Display compiling message->Compiling success message,EQ,CTRL|INT,undefined,Loading the executable file,Loading the executable file
