id,element,useCase,type,component
1,Contractor:confirm dialog,Show the website,boundary,confirmdialog
2,Contractor:List of websites,Show the website,entity,websites
3,Contractor:websites tab,Show the website,entity,websites
4,List of websites:display confirm tab,Show the website,boundary,confirmdialog
5,query crawling list of websites:List of websites,Show the website,entity,websites
6,display confirm tab:List of websites,Show the website,entity,websites
7,add attributes:websites,Show the website,entity,websites
8,confirm dialog:add attributes,Show the website,entity,websites
9,confirm dialog:delete website,Show the website,entity,websites
10,display confirm tab:confirm dialog,Show the website,boundary,confirmdialog
11,query crawling list of websites:websites,Show the website,entity,websites
12,websites tab:query crawling list of websites,Show the website,entity,websites
13,delete website:websites,Show the website,entity,websites
14,stl#Contractor:confirm dialog,Show the website,Stimulus,undefined
15,stl#Contractor:List of websites,Show the website,Stimulus,undefined
16,stl#Contractor:websites tab,Show the website,Stimulus,undefined
