id,element,useCase,type,component
1,onClick,Cached,undefined,C.ss76.ss
2,setParameters,Cached,undefined,C.ss62.ss
3,switchParameter,Cached,undefined,C.ss60.ss
4,run,Cached,undefined,C.ss74.ss
5,run,Cached,undefined,C.ss73.ss
6,onDrawCustomised,Cached,undefined,C.ss62.ss
7,getProcesses,Cached,undefined,C.ss61.ss
8,run,Cached,undefined,C.ss72.ss
9,getCPUTotalP,Cached,undefined,C.ss61.ss
10,setTextLabelCPU,Cached,undefined,C.ss60.ss
11,getCPUAMP,Cached,undefined,C.ss61.ss
12,setTextLabelMemory,Cached,undefined,C.ss60.ss
13,getMemUsed,Cached,undefined,C.ss61.ss
14,setTextLabelMemory,Cached,undefined,C.ss60.ss
15,getMemTotal,Cached,undefined,C.ss61.ss
16,setTextLabelMemory,Cached,undefined,C.ss60.ss
17,getMemTotal,Cached,undefined,C.ss61.ss
18,setTextLabelMemory,Cached,undefined,C.ss60.ss
19,run,Cached,undefined,C.ss74.ss
20,getMemTotal,Cached,undefined,C.ss61.ss
21,run,Cached,undefined,C.ss73.ss
22,restrictPercentage,Cached,undefined,C.ss61.ss
23,run,Cached,undefined,C.ss72.ss
24,setTextLabelCPU,Cached,undefined,C.ss60.ss
25,getCPUAMP,Cached,undefined,C.ss61.ss
26,setTextLabelMemory,Cached,undefined,C.ss60.ss
27,getMemTotal,Cached,undefined,C.ss61.ss
28,setTextLabelMemory,Cached,undefined,C.ss60.ss
29,getMemTotal,Cached,undefined,C.ss61.ss
30,setTextLabelMemory,Cached,undefined,C.ss60.ss
31,getMemTotal,Cached,undefined,C.ss61.ss
32,setTextLabelMemory,Cached,undefined,C.ss60.ss
33,getMemTotal,Cached,undefined,C.ss61.ss
34,setTextLabelMemory,Cached,undefined,C.ss60.ss
35,getMemTotal,Cached,undefined,C.ss61.ss
36,run,Cached,undefined,C.ss74.ss
37,run,Cached,undefined,C.ss73.ss
38,getIntervalUpdate,Cached,undefined,C.ss61.ss
39,onSurfaceTextureUpdated,Cached,undefined,C.ss81.ss
40,restrictPercentage,Cached,undefined,C.ss61.ss
41,run,Cached,undefined,C.ss72.ss
42,setTextLabelCPU,Cached,undefined,C.ss60.ss
43,getCPUTotalP,Cached,undefined,C.ss61.ss
44,setTextLabelCPU,Cached,undefined,C.ss60.ss
45,getCPUAMP,Cached,undefined,C.ss61.ss
46,setTextLabelMemory,Cached,undefined,C.ss60.ss
47,getMemAvailable,Cached,undefined,C.ss61.ss
48,setTextLabelMemory,Cached,undefined,C.ss60.ss
49,getMemTotal,Cached,undefined,C.ss61.ss
50,setTextLabelMemory,Cached,undefined,C.ss60.ss
51,getMemTotal,Cached,undefined,C.ss61.ss
52,setTextLabelMemory,Cached,undefined,C.ss60.ss
53,getMemTotal,Cached,undefined,C.ss61.ss
54,setTextLabelMemory,Cached,undefined,C.ss60.ss
55,getMemTotal,Cached,undefined,C.ss61.ss
56,run,Cached,undefined,C.ss74.ss
57,run,Cached,undefined,C.ss73.ss
58,onDrawCustomised,Cached,undefined,C.ss62.ss
59,getProcesses,Cached,undefined,C.ss61.ss
60,drawLine,Cached,undefined,C.ss62.ss
61,read,Cached,undefined,C.ss61.ss
62,run,Cached,undefined,C.ss72.ss
63,setTextLabelCPU,Cached,undefined,C.ss60.ss
64,getCPUAMP,Cached,undefined,C.ss61.ss
65,setTextLabelCPU,Cached,undefined,C.ss60.ss
66,getMemUsed,Cached,undefined,C.ss61.ss
67,setTextLabelMemory,Cached,undefined,C.ss60.ss
68,getMemFree,Cached,undefined,C.ss61.ss
69,setTextLabelMemory,Cached,undefined,C.ss60.ss
70,getMemTotal,Cached,undefined,C.ss61.ss
71,setTextLabelMemory,Cached,undefined,C.ss60.ss
72,getMemTotal,Cached,undefined,C.ss61.ss
73,setTextLabelMemory,Cached,undefined,C.ss60.ss
74,run,Cached,undefined,C.ss74.ss
75,run,Cached,undefined,C.ss73.ss
76,restrictPercentage,Cached,undefined,C.ss61.ss
77,run,Cached,undefined,C.ss72.ss
78,restrictPercentage,Cached,undefined,C.ss61.ss
79,setTextLabelCPU,Cached,undefined,C.ss60.ss
80,getMemUsed,Cached,undefined,C.ss61.ss
81,setTextLabelMemory,Cached,undefined,C.ss60.ss
82,getMemAvailable,Cached,undefined,C.ss61.ss
83,setTextLabelMemory,Cached,undefined,C.ss60.ss
84,getMemTotal,Cached,undefined,C.ss61.ss
85,setTextLabelMemory,Cached,undefined,C.ss60.ss
86,getMemTotal,Cached,undefined,C.ss61.ss
87,setTextLabelMemory,Cached,undefined,C.ss60.ss
88,getThreshold,Cached,undefined,C.ss61.ss
89,setTextLabelMemory,Cached,undefined,C.ss60.ss
90,getMemTotal,Cached,undefined,C.ss61.ss
91,run,Cached,undefined,C.ss74.ss
92,run,Cached,undefined,C.ss73.ss
93,getIntervalUpdate,Cached,undefined,C.ss61.ss
94,onSurfaceTextureUpdated,Cached,undefined,C.ss81.ss
95,read,Cached,undefined,C.ss61.ss
96,run,Cached,undefined,C.ss72.ss
