id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:validation failed message->User:validation failed message,view document,2,1,0,0,0
2,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:specific document record->specific document record:validate the role of users->validate the role of users:download the document->download the document:user info,view document,8,3,3,1,0
3,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:specific document record->specific document record:validate the role of users->validate the role of users:download the document->download the document:file download interface,view document,8,4,3,0,0
4,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:specific document record->specific document record:validate the role of users->validate the role of users:user,view document,7,2,3,1,0
5,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:return to the user information page->return to the user information page:specific document record->specific document record:validate the role of users->validate the role of users:validation failed message,view document,7,3,3,0,0
6,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:role validation failed message,view document,4,2,1,0,0
7,stl#User:"Use Management" button->User:"Use Management" button->"Use Management" button:validate the role of user->validate the role of user:user info,view document,4,1,1,1,0
8,stl#User:file download interface->User:file download interface,view document,2,1,0,0,0
9,stl#User:role validation failed message->User:role validation failed message,view document,2,1,0,0,0
10,stl#User:specific document record->User:specific document record->specific document record:validate the role of users->validate the role of users:download the document->download the document:user info,view document,5,2,1,1,0
11,stl#User:specific document record->User:specific document record->specific document record:validate the role of users->validate the role of users:download the document->download the document:file download interface,view document,5,3,1,0,0
12,stl#User:specific document record->User:specific document record->specific document record:validate the role of users->validate the role of users:user,view document,4,1,1,1,0
13,stl#User:specific document record->User:specific document record->specific document record:validate the role of users->validate the role of users:validation failed message,view document,4,2,1,0,0
