NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add to cart,4,9,0,7,0,7,0,0,0,0,0,4,0,0,0,4,3.75,2.090909090909091,2.75,0.75,7.840909090909091,0,0,14,4,4,4,4,4,4,4,4.0592,4.3977,4.714700000000001
2,Create profile,7,14,0,10,0,9,1,1,0,0,1,7,0,1,0,7,3.2857142857142856,2,2.2857142857142856,1.8571428571428572,6.571428571428571,0,0,28,7,7,7,7,7,7,7,7.1036,7.619699999999999,8.215100000000001
3,Login,5,11,0,8,3,4,1,0,0,1,0,2,0,1,3,2,8.5,2.6666666666666665,6,20,22.666666666666664,0,0,20,5,5,5,5,5,5,5,5.074,5.4717,9.372
4,Logout,6,12,0,9,2,7,0,0,0,2,0,6,0,2,0,6,3.5,2.066666666666667,2.5,1,7.233333333333334,0,0,20,6,6,6,6,6,6,6,6.0888,6.5457,7.048300000000001
5,Manage Catalog,5,11,0,8,3,5,0,0,0,1,0,2,0,1,3,2,8.5,2.1666666666666665,6,0.5,18.416666666666664,0,0,19,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
6,Manage Profile,7,16,0,11,3,7,1,1,0,2,1,6,0,3,1,6,3.8333333333333335,2.5625,2.6666666666666665,6.833333333333333,9.822916666666668,0,0,27,7,7,7,7,7,7,7,7.1036,7.823099999999999,10.9551
7,Place Order,5,17,1,13,5,7,0,0,0,3,0,4,1,3,1,4,5.25,3.8125,4,1.25,20.015625,0,0,16,5,5,5,5,5,5,5,5.074,10.385299999999997,8.6215
8,Private Message - Florist,6,14,0,11,10,1,0,0,0,0,0,0,0,0,6,0,0,5.923076923076923,0,0,0,0,0,25,6,6,6,6,6,6,6,6.0888,23.676099999999998,13.075299999999999
9,Private message,6,13,0,9,7,2,0,0,0,2,0,2,0,2,4,2,12,3.3333333333333335,9,10.5,40,0,0,26,6,6,6,6,6,6,6,6.0888,8.7242,9.0853
10,Provide tracking information,3,7,0,5,2,1,2,0,0,1,0,1,0,1,2,1,10,1.7142857142857142,7,5,17.142857142857142,0,0,9,3,3,3,3,3,3,3,3.0443999999999996,3.2220000000000004,3.5004
11,Review and Rating,5,12,0,9,3,1,5,0,0,1,0,1,0,1,4,1,24,3.8421052631578947,19,6,92.21052631578948,0,0,17,5,5,5,5,5,5,5,5.074,12.330400000000001,9.372
12,Search Product,5,10,0,7,0,7,0,0,0,0,0,5,0,0,0,5,3.2,7,2.2,0.8,22.400000000000002,0,0,16,5,5,5,5,5,5,5,5.074,15.058,10.0615
13,Track Order,5,10,0,7,2,1,4,1,0,1,1,2,0,2,3,2,8,2.8181818181818183,5.5,1.5,22.545454545454547,0,0,17,5,5,5,5,5,5,5,5.074,5.4717,5.8815
14,Upload catalog,5,11,0,8,3,5,0,0,0,1,0,2,0,1,3,2,8.5,2.1666666666666665,6,0.5,18.416666666666664,0,0,19,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
15,View Past Transactions,5,10,0,7,5,1,1,0,0,2,0,2,0,2,3,2,8,3.5454545454545454,5.5,3,28.363636363636363,0,0,17,5,5,5,5,5,5,5,5.074,7.4468,5.928999999999999
16,View order history,5,10,0,7,5,1,1,0,0,2,0,2,0,2,3,2,8,3.5454545454545454,5.5,2.5,28.363636363636363,0,0,17,5,5,5,5,5,5,5,5.074,7.4468,5.929
