id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Display usc Id empty error-->User:Display usc Id empty error,Edit User,CTRL,2,0,6,1,12
2,stl#User:display invalid email format-->User:display invalid email format,Edit User,CTRL,2,0,6,1,12
3,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management,Edit User,TRAN_NA,4,1,3.6666666666666665,3,14.666666666666666
4,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:display invalid email format,Edit User,TRAN_NA,8,1,4.142857142857143,7,33.142857142857146
5,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:add user into db-->add user into db:display success message-->display success message:success message,Edit User,TRAN_NA,10,2,3.7777777777777777,9,37.77777777777778
6,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:USC ID existing error,Edit User,TRAN_NA,8,1,3.857142857142857,7,30.857142857142858
7,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:Display usc Id empty error,Edit User,TRAN_NA,8,1,4.142857142857143,7,33.142857142857146
8,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:display invalid email format,Edit User,TRAN_NA,6,0,4.6,5,27.599999999999998
9,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:add user into db-->add user into db:display success message-->display success message:success message,Edit User,TRAN_NA,8,1,4,7,32
10,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:USC ID existing error,Edit User,TRAN_NA,6,0,4.2,5,25.200000000000003
11,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:Display usc Id empty error,Edit User,TRAN_NA,6,0,4.6,5,27.599999999999998
12,stl#User:success message-->User:success message,Edit User,CTRL,2,0,3,1,6
13,stl#User:USC ID existing error-->User:USC ID existing error,Edit User,CTRL;EXTCLL;DM;EI,2,0,4,1,8
14,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:display invalid email format,Edit User,TRAN_NA,4,0,5,3,20
15,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:add user into db-->add user into db:display success message-->display success message:success message,Edit User,TRAN_NA,6,1,4,5,24
16,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:USC ID existing error,Edit User,TRAN_NA,4,0,4.333333333333333,3,17.333333333333332
17,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:Display usc Id empty error,Edit User,TRAN_NA,4,0,5,3,20
