id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:Display usc Id empty error,Edit User,4,0,1,2,0
2,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:USC ID existing error,Edit User,4,0,0,3,0
3,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:add user into db-->add user into db:display success message-->display success message:success message,Edit User,6,0,2,3,0
4,stl#User:user information input page-->User:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:display invalid email format,Edit User,4,0,1,2,0
5,stl#User:USC ID existing error-->User:USC ID existing error,Edit User,2,0,0,1,0
6,stl#User:success message-->User:success message,Edit User,2,0,1,0,0
7,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:Display usc Id empty error,Edit User,6,1,2,2,0
8,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:USC ID existing error,Edit User,6,1,1,3,0
9,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:add user into db-->add user into db:display success message-->display success message:success message,Edit User,8,1,3,3,0
10,stl#User:user management page-->User:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:display invalid email format,Edit User,6,1,2,2,0
11,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:Display usc Id empty error,Edit User,8,2,2,3,0
12,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:USC ID existing error,Edit User,8,2,1,4,0
13,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:add user into db-->add user into db:display success message-->display success message:success message,Edit User,10,2,3,4,0
14,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management page-->user management page:display form with text input area-->display form with text input area:user information input page-->user information input page:check usc id exist or not-->check usc id exist or not:display invalid email format,Edit User,8,2,2,3,0
15,stl#User:"manage user" link-->User:"manage user" link-->"manage user" link:redirect to a pgage for user management-->redirect to a pgage for user management:user management,Edit User,4,1,0,2,0
16,stl#User:display invalid email format-->User:display invalid email format,Edit User,2,0,1,0,0
17,stl#User:Display usc Id empty error-->User:Display usc Id empty error,Edit User,2,0,1,0,0
