id,element,useCase,type,component
1,user:Reservation requests list,Confirm Reservation REquest,boundary,Reservation
2,user:"View unconfirmed reservation requests" button,Confirm Reservation REquest,boundary,ReservationController
3,user:Confirmation message,Confirm Reservation REquest,boundary,ReservationController
4,"View unconfirmed reservation requests" button:retrieve a list of unconfirmed reservations,Confirm Reservation REquest,boundary,ReservationController
5,Displays confirmation message:Confirmation message,Confirm Reservation REquest,boundary,ReservationController
6,Reservation requests list:Displays confirmation message,Confirm Reservation REquest,boundary,ReservationController
7,retrieve a list of unconfirmed reservations:Reservation requests list,Confirm Reservation REquest,boundary,Reservation
8,retrieve a list of unconfirmed reservations:reservation info,Confirm Reservation REquest,boundary,Reservation
9,stl#user:Reservation requests list,Confirm Reservation REquest,Stimulus,undefined
10,stl#user:"View unconfirmed reservation requests" button,Confirm Reservation REquest,Stimulus,undefined
11,stl#user:Confirmation message,Confirm Reservation REquest,Stimulus,undefined
