id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Render Avatar,control,0,1,Choose Avatar,Choose Avatar,
2,Select Avatar,control,2,1,Choose Avatar,Choose Avatar,
3,Avatars,entity,0,1,Choose Avatar,Choose Avatar,
4,Avatar's Page,boundary,1,1,Choose Avatar,Choose Avatar,
5,User,actor,1,0,Choose Avatar,Choose Avatar,
