id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Avatar's Page->Select Avatar->Avatars,EI,CTRL|DM|EI,4,undefined,1,1,1,Choose Avatar,Choose Avatar
2,User->Avatar's Page->Select Avatar->Render Avatar,FUNC_NA,TRAN_NA,4,undefined,2,0,1,Choose Avatar,Choose Avatar
