id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Sort coupons from far to close,control,1,1,Save it for lateer,Save it for lateer,
2,Categories,entity,0,1,Save it for lateer,Save it for lateer,
3,Add coupon into category,control,1,1,Save it for lateer,Save it for lateer,
4,Category list,boundary,1,2,Save it for lateer,Save it for lateer,
5,Random coupoon pool,entity,0,1,Save it for lateer,Save it for lateer,
6,Choose a category or not,control,3,1,Save it for lateer,Save it for lateer,
7,Create a category,control,1,1,Save it for lateer,Save it for lateer,
8,User,actor,1,0,Save it for lateer,Save it for lateer,
9,Coupon receiving page,boundary,1,1,Save it for lateer,Save it for lateer,
