id,path,transactional,path_length,diagram,useCase
1,User->Weapons Bar->Display weapons->Choose a main weapon,TRAN_NA,4,Change Weapon,Change Weapon
2,User->Single weapon->Choose a main weapon,TRAN_NA,3,Change Weapon,Change Weapon
3,Check if weapon availble->Display weapons->Choose a main weapon,TRAN_NA,3,Change Weapon,Change Weapon
