NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add Ammouncement,13,25,0,3,2,0,1,0,0,2,0,2,0,2,11,2,41,9.681159420289855,34.5,10,396.92753623188406,8,10,36,13,11,11,23.529999999999994,31.47000000000001,7.359999999999999,6.640000000000001,13.192399999999996,75.7782,43.72140000000002
2,Add Site,14,21,0,3,1,1,1,1,0,0,1,2,0,1,12,2,39,10.359375,32,7.5,404.015625,0,20,40,14,10,14,2.97,6.03,36.78,11.22,14.207199999999995,78.26610000000002,46.68770000000001
3,Add User,38,36,0,7,4,2,1,0,0,3,0,5,0,3,33,5,49.2,6.052884615384615,41.6,10.2,297.80192307692306,28,0,124,38,38,31,31.349999999999994,75.65000000000003,14.07,12.930000000000001,38.56240000000002,202.73909999999995,125.16889999999998
4,Browse Volunteer,8,14,0,5,3,2,0,0,0,1,0,2,0,1,6,2,15.5,2.8260869565217392,11.5,2.5,43.80434782608696,16,0,15,8,8,4,1.98,10.02,0,0,8.1184,8.8971,9.4769
5,Check in,12,20,0,4,2,0,2,0,0,3,0,3,0,3,9,3,18,4.5,14,3.6666666666666665,81,0,15,36,12,9,12,13.940000000000001,12.06,11.71,4.29,12.177599999999996,31.7224,22.9111
6,Delete Site,14,21,0,5,2,2,1,0,0,0,0,2,0,0,12,2,39,4.34375,32,10,169.40625,36,0,20,14,14,5,0,26,2.0100000000000002,6.99,14.207199999999995,44.93189999999999,30.7382
7,Delete User,16,20,0,7,3,2,2,0,0,0,0,1,0,0,15,1,88,4.027777777777778,72,18,354.44444444444446,24,0,40,16,16,10,3.96,14.04,8.040000000000001,16.96,16.236799999999995,44.78470000000001,29.221799999999998
8,Edit Annoucement,16,20,0,2,1,1,0,0,0,0,0,1,0,0,15,1,88,13.01388888888889,72,12,1145.2222222222222,16,0,48,16,16,12,15.510000000000002,43.49,0,0,16.236799999999995,88.8609,48.69030000000003
9,Edit User,17,26,0,6,2,2,2,1,0,0,1,4,0,1,13,4,22.5,4.205479452054795,18.25,2,94.62328767123289,16,15,40,17,14,13,2.97,10.030000000000001,20.400000000000002,16.6,17.251599999999996,49.9823,34.333600000000004
10,Edit site,10,17,0,3,1,2,0,0,0,0,0,1,0,0,9,1,52,6.0476190476190474,42,7,314.4761904761905,20,0,20,10,10,5,3.96,16.04,0,0,10.147999999999998,39.346399999999996,24.555
11,Export check-in,6,16,0,5,3,1,1,0,0,1,0,2,0,1,4,2,11,3.75,8,0.5,41.25,4,0,20,6,6,5,3.3,7.700000000000001,1.34,1.6600000000000001,6.0888,12.2568,9.5373
12,Get Directions,11,20,0,5,3,2,0,0,0,2,0,3,0,2,8,3,15.333333333333334,4.371428571428571,11.666666666666666,3.6666666666666665,67.02857142857142,16,0,28,11,11,7,5.61,19.39,0,0,11.162799999999997,27.709899999999998,19.350300000000004
13,Login,6,14,0,5,2,2,1,1,0,0,1,2,0,1,4,2,11.5,2.2941176470588234,8.5,2,26.382352941176467,12,0,12,6,6,3,0.66,5.34,2.0100000000000002,1.99,6.0888,7.4824,7.0958
14,Logout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Manage JEP Documents,36,39,0,7,2,4,1,10,0,5,10,34,0,15,2,34,7,6.747524752475248,5.9411764705882355,0.7647058823529411,47.23267326732673,40,25,84,36,31,26,5.66,2.34,0.67,9.33,36.532800000000016,211.4347,125.28329999999991
16,Search volunteer information,12,19,0,2,1,1,0,0,0,0,0,4,0,0,8,4,15,10.5,12,1,157.5,16,0,32,12,12,8,2.64,9.36,0,0,12.177599999999996,64.1682,34.29560000000001
17,View JEP Document,10,16,0,5,3,1,1,1,0,2,1,3,0,3,7,3,15.333333333333334,4.722222222222222,12,1.6666666666666667,72.4074074074074,16,5,20,10,9,6,5.29,14.709999999999999,0,4,10.147999999999998,25.5975,17.681500000000003
18,View my sites information,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1,0,2,0,0,4,1,1,1,0,0,0,0,1.0148,1.074,1.1668
19,View schedule information,10,20,0,5,3,1,1,1,0,3,1,4,0,4,6,4,9.75,3.4827586206896552,7.25,1.5,33.956896551724135,12,0,28,10,10,7,3.63,10.370000000000001,2.68,7.32,10.147999999999998,17.8321,15.239999999999998
20,search volunteer,11,17,0,4,1,1,2,1,0,0,1,1,0,1,10,1,58,6.23404255319149,47,16,361.5744680851064,24,0,20,11,11,5,2.64,9.36,10.05,18.95,11.162799999999997,46.5083,30.483800000000002
