id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Admin->Click the number of pictures posted per month->Search pictures posted in the month->Pictures,EI,CTRL|DM|EI,4,undefined,1,1,1,Generate Statistics Report,Generate Statistics Report
2,Admin->Click the number of pictures posted per month->Search pictures posted in the month->The number of pictures per month,EQ,CTRL|INT,4,undefined,1,0,1,Generate Statistics Report,Generate Statistics Report
